Date,day,month,year,Close Before,Before_change,SA_T,SA_S,Title,Content,summary,Label
2017-04-11,11,4,2017,13.600000381469728,-0.6082949336603074,0.5719,0.0,Fluor wins work at two Marathon oil refineries,Fluor (FLR -0.2%) is selected by Marathon Petroleum (MPC +0.6%) for engineering and procurement work in a major reconfiguration at MPCÂs Galveston Bay and Texas City...,Fluor (FLR -0.2%) is selected by Marathon Petroleum (MPC +0.6,0.0
2017-04-27,27,4,2017,9.4399995803833,-0.30588240326481986,0.6124,0.5508,Marathon Petroleum +2% on surprise Q1 profit as refining margins rise,Marathon Petroleum (MPC +2%) moves higher after reporting a surprise Q1 profit as refining margins jump 18% despite challenging market conditions.     While refining operating...,marathon Petroleum (MPC +2%) moves higher after reporting a surprise Q1 profit ,0.0
2017-05-16,16,5,2017,6.079999923706055,-0.35593218284240824,0.0,0.4019,FDA OKs generic version of AstraZeneca's Seroquel XR,The FDA approves a generic version of AstraZeneca's (AZN) antidepressant Seroquel XR (quetiapine fumarate) made by Taiwanese outfit Pharmadax.According to IMS Health the U.S....,the FDA approves a generic version of the antidepressant Seroquel X,0.0
2017-05-31,31,5,2017,4.0,-0.3421052549024036,0.5994,0.296,Marathon Petroleum approves additional $3B share buyback,Marathon Petroleum (NYSE:MPC) +1.8% AH after announcing a $3B share repurchase  authorization in addition to its previous authorization with ~$2.14B remaining as of March 31.MPC...,+1.8% AH announces a $3B share repurchase authorization .,0.0
2017-06-02,2,6,2017,3.5199999809265137,-0.12000000476837158,-0.34,0.0,Updated late-stage data continue to demonstrate treatment benefit of Novartis' Kisqali in breast cancer,Updated results from the Phase 3 MONALESSA-2 study continue to show the treatment effect of Novartis' (NYSE:NVS) KISQALI (ribociclib) plus letrozole (FEMARA) in postmenopausal...,updated results from the Phase 3 MONALESSA-2 study continue to show the treatment effect of,0.0
2017-07-06,6,7,2017,5.440000057220459,0.5454545700845641,0.0,0.0,Marathon Petroleum says decision coming soon on Speedway spinoff,Marathon Petroleum (MPC +0.8%) indicates a decision is coming soon on whether to spin off its Speedway gasoline and convenience store chain into a publicly traded entity.     At a...,Marathon Petroleum (MPC +0.8%) indicates a decision is coming soon on whether to spin,1.0
2017-09-05,5,9,2017,6.559999942779541,0.20588232973867648,0.4939,0.5106,ItaÃº Asset hires Camara to lead portfolio solutions: source,SAO PAULO (Reuters) - ItaÃº Asset Management has hired Eduardo Camara Lopes to lead portfolio solutions a person with knowledge of the matter said on Tuesday as Brazil's No....,itao Asset Management has hired Eduardo Camara Lopes to lead portfolio solutions,1.0
2017-09-18,18,9,2017,5.920000076293945,-0.0975609561079388,0.0,0.0,MSCI names Jeremy Baskin as head of Americas client coverage,(Reuters) - U.S. index provider MSCI Inc on Monday named Jeremy Baskin as head of client coverage in the Americas replacing Jay McNamara.  Baskin who previously worked at AXA...,Jeremy Baskin replaces Jay McNamara . Baskin previously worked at ,0.0
2017-09-28,28,9,2017,8.15999984741211,0.37837833483955885,-0.5423,0.7717,Hedge fund Marathon eyes bad loans in Britain on Brexit slowdown,By Maiya Keidan AMSTERDAM (Reuters) - U.S. credit hedge fund Marathon Asset Management sees buying opportunities in British non-performing loans as Britain's economy slows...,marathon Asset Management sees buying opportunities in British non-performing loans as economy slows .,0.0
2017-10-23,23,10,2017,6.079999923706055,-0.2549019562011038,0.4939,-0.5719,Midwest refiners showing strength as dependence on Gulf Coast subsides,Midwest refiners such as Marathon Petroleum (MPC -0.6%) and Phillips 66 (PSX +0.1%) are capitalizing on access to cheap crude from western Canada and North Dakota oilfields...,Midwest refiners such as Marathon Petroleum (MPC -0.6%) and Phillips ,0.0
2017-10-26,26,10,2017,6.71999979019165,0.10526313725600911,0.0,0.2732,Marathon Petroleum beats by $0.28 beats on revenue,Marathon Petroleum (NYSE:MPC): Q3 EPS of $1.77 beats by $0.28.Revenue of $19.4B (+17.9% Y/Y) beats by $470M.Press ReleaseNow read: Marathon Petroleum To Create Second Largest...,Marathon Petroleum (NYSE:MPC): Q3 EPS of $1.77 beats,0.0
2017-11-02,2,11,2017,7.360000133514404,0.09523814930126684,0.0,-0.1027,Premarket Gainers as of 9:05 am,OCRX +69% on being acquired by  Mallinckrodt  (NYSE:MNK).ESIO +31% on Q2 result.MARA +24%.NBIX +19% on Q3 result.EYES +19% as medicare to pay $122.5K for implanting Second Sight's...,OCRX +69% on being acquired by mallinckrodt (NYSE:M,0.0
2017-11-27,27,11,2017,23.799999237060547,2.2336954898526655,0.0,0.5859,Premarket Gainers as of 9:05 am,SSC +42%.     MARA +39% as bitcoin shoots to $10000     MTBC +15% on signing of a 950 provider multi-state therapy group.     GROW +17%.     CPRX +11% as Firdapse successful in...,bitcoin shoots to $10000 MTBC +15% on signing of a 950,0.0
2017-11-28,28,11,2017,26.040000915527344,0.09411772059970258,0.0,0.5574,Marathon Patent surge halts on cryptocurrency deal details,By Savio D'Souza (Reuters) - Shares in Marathon Patent Group handed back around a third of the past week's stellar gains on Tuesday after the company said it was heavily...,shares in Marathon Patent Group handed back around a third of the past week's stellar gains,0.0
2017-11-29,29,11,2017,15.399999618530272,-0.4086021859796697,0.0,-0.0516,Premarket Gainers as of 9:05 am,CAPR +29% as FDA signs off on registration study of Capricor's DMD candidate CAP-1002.     DPW +25%.     MARA +25% on bitcoin issues.     PETX +12% as the company backs off planned...,DPW +25% on bitcoin issues. PETX +12% as the company backs,1.0
2017-12-06,6,12,2017,20.440000534057617,0.32727279482935123,-0.6597,0.0,Updated late-stage data continue to show effectiveness of Pfizer's Ibrance in ER+/HER2- breast cancer,Updated results from the Phase 3 PALOMA-2 study evaluating  Pfizer 's (NYSE:PFE) IBRANCE (palbociclib) combined with Novartis' FEMARA (letrozole) in patients with ER+/HER2-...,Pfizer 's (NYSE:PFE) IBRANCE (palbocic,0.0
2017-12-15,15,12,2017,21.71999931335449,0.06262224784016546,0.0,0.0,Teva launches generic Viread in U.S.,Teva Pharmaceutical Industries (TEVA +2.1%) announces the U.S. commercial launch of its generic version of Gilead Sciences' (GILD +0.7%) Viread (tenofovir disoproxil fumarate)(TDF)...,Teva Pharmaceutical Industries (TEVA +2.1%) announces the commercial launch of its generic version,1.0
2018-01-12,12,1,2018,15.359999656677246,-0.2928176730082497,0.0,0.0,Premarket Gainers as of 9:05 am,PFMT +70% on student loan recovery contract.     MARA +33% as ripple lands mainstream partnership.     MYSZ +28%.     NCTY +19%.     USAU +18%.     SAEX +15% on receiving Alaskan...,PFMT +70% on student loan recovery contract . MARA +33% as,0.0
2018-02-01,1,2,2018,12.84000015258789,-0.16406247138123276,0.0,0.0,Marathon Petroleum beats by $0.07 beats on revenue,Marathon Petroleum (NYSE:MPC): Q4 EPS of $1.05 beats by $0.07.Revenue of $21.2B (+22.7% Y/Y) beats by $210M.Shares +2.3% PM.Press ReleaseNow read: Marathon Petroleum: MPLX...,Q4 EPS of $1.05 beats by $0.07 .Shares +2.,0.0
2018-03-02,2,3,2018,8.399999618530273,-0.3457944300072877,0.0,0.4939,Mylan to launch two new HIV meds in U.S. | KBR to provide Ammonia Insite technology to PAU in Indonesia,Mylan N.V. (NASDAQ:MYL) announces that it will launch two new HIV medications in the U.S.Symfi Lo (efavirenz lamivudine and tenofovir disoproxil fumarate or TDF) will launch in... | KBR (NYSE:KBR) entered into an agreement to provide its proprietary technology Ammonia InSite Technology to PT Panca Amara Utama (PAU) for the Sulawesi Indonesia ammonia plant...,mylan N.V. (NASDAQ:MYL) will launch two new HIV medications in the U.S.S,0.0
2018-03-12,12,3,2018,6.119999885559082,-0.2714285519658294,-0.5267,0.0,Midday Gainers / Losers (3/12/2018),Gainers: BXC +83%. RKDA +51%. MARA +31%. OCLR +27%. NETE +23%. UCBA +23%. CPAH +18%. IMMP +17%. JNP +17%.Losers: ANTH -81%. OREX -74%. SINO -34%. BRID -14%. ZSAN -13%. PICO -13%....,"Gainers: BXC +83%, RKDA +51%, MARA",1.0
2018-03-21,21,3,2018,5.360000133514404,-0.12418296834253117,-0.5267,0.6037,Premarket Gainers as of 9:05 am (03/21/2018) | Midday Gainers / Losers (03/21/2018),PRTA +17% on teaming up with Celgene (NASDAQ:CELG) in neurodegenerative disorders.     PTI +14% on 9M-share offering on market conditions.     MARA +11% as Alt-coin bear market has... | CALI +48%. MARA +26%. DXPE +20%. KMPH +16%. GERN +15%.  TGEN +15%. NH +15%. ARNA +13%. PRTA +13%. TCCO +12%.ALDR -14%. AEMD -13%. NFEC -10%. GIS -9%. RKDA -9%.  GEN -9%. AMTX -8%....,PRTA +17% on teaming up with Celgene in neurodegenerative disorders . PTI +14% on 9M-,1.0
2018-04-09,9,4,2018,4.519999980926514,-0.15671644247462468,-0.4215,-0.128,Merck's Keytruda helps lung cancer patients live longer in trial,By Tamara Mathias (Reuters) - Merck & Co's (N:MRK) blockbuster drug Keytruda helped previously untreated lung cancer patients live longer in a late-stage trial...,keytruda helped previously untreated lung cancer patients live longer in a late-stage,1.0
2018-04-12,12,4,2018,4.71999979019165,0.04424774559935751,-0.5267,-0.5267,Midday Gainers / Losers (04/12/2018),Gainers: MARA +31%. MYND +26%. CYRN +23%. SELB +21%. STDY +19%. ABIL +19%. QNST +18%. ESND +16%. NETE +16%. NTIC +16%.     Losers: NEWA -36%. LBCC -31%. BBBY -19%. CADC -18%. AGX...,"Gainers: MARA +31%, MYND +26%, CYRN",1.0
2018-04-20,20,4,2018,5.400000095367432,0.1440678676700049,0.3182,-0.25,Biogen boosts investment in neurology with $1 billion Ionis deal,By Tamara Mathias (Reuters) - Biogen (NASDAQ:BIIB) Inc struck a $1 billion neurology drug development deal with Ionis Pharmaceuticals on Friday expanding a partnership that...,biogen (NASDAQ:BIIB) struck a $1 billion deal with Ionis,1.0
2018-04-24,24,4,2018,6.119999885559082,0.13333329212518463,-0.5267,0.347,Midday Gainers / Losers (04/24/2018),Gainers: CHEK +69%. ATOS +40%. LEDS +22%. CLDC +20%. SANM +18%. HSII +17%. HLX +16%. SC +16%. MARA +12%. LYL +11%.     Losers: EPZM -17%. RKDA -15%. LYTS -15%. BSPM -15%. FCX -14%....,LYL +11%. LYTS -15%. BSPM -1,1.0
2018-04-30,30,4,2018,7.599999904632568,0.2418300729981604,0.2023,0.7579,Marathon to become top U.S. refiner with $23 billion Andeavor buy | Marathon to Buy Andeavor in $23.3 Billion Oil-Refining Deal,By John Benny (Reuters) - Marathon Petroleum Corp (N:MPC) agreed to buy rival Andeavor (N:ANDV) for more than $23 billion in a deal creating one of the largest global refiners... | (Bloomberg) -- Marathon Petroleum Corp (NYSE:MPC). agreed to buy rival oil refiner Andeavor for $23.3 billion in a deal that could create the largest independent fuel maker in the...,Marathon Petroleum Corp (NYSE:MPC) agreed to buy rival oil refiner Andeavor (N:ANDV) for $23.3,0.0
2018-05-01,1,5,2018,7.239999771118164,-0.0473684392147119,-0.5267,0.4404,Premarket Losers as of 9:05 am (5/1/2018) | Keytruda sales power Merck to quarterly beat,IVAC -24% on Q1 earnings.COMM -17% on Q1 earnings.CGNX -16% on Q1 earnings.AZRX -8%.KLXI -7% on being acquired by Boeing (NYSE:BA).GNPX -7%.MARA -7% after CFTC Chairman commenting... | By Tamara Mathias (Reuters) - Drugmaker Merck & Co (N:MRK) reported a better-than-expected first-quarter profit on Tuesday helped by a more than 150 percent rise in sales of...,drugmaker Merck & Co (N:MRK) reported a better-than-expected first-quarter profit .,0.0
2018-05-23,23,5,2018,5.400000095367432,-0.2541436096574017,0.128,0.4215,Exclusive: U.S. refining giant Marathon seeks EPA biofuel waiver - sources,By Jarrett Renshaw and Chris Prentice NEW YORK (Reuters) - Marathon Petroleum Corp (NYSE:MPC) the second-biggest refining company in the United States has asked the...,marathon Petroleum Corp (NYSE:MPC) is the second-biggest refining,0.0
2018-06-14,14,6,2018,4.71999979019165,-0.12592598021602663,0.0,0.0,Hong Kong market could open cash flood gates for U.S. biotechs,By Tamara Mathias (Reuters) - When U.S. biotech startup Sorrento Therapeutics named ex-Lehman Brothers executive Jiong Shao as its new finance chief about two months ago it was...,u.s. biotech startup Sorrento Therapeutics named ex-Leh,1.0
2018-06-25,25,6,2018,4.400000095367432,-0.06779654852722472,0.4019,0.4215,U.S. approves first marijuana plant-derived drug for epilepsy,By Tamara Mathias and Manas Mishra (Reuters) - The U.S. health regulator approved GW Pharmaceuticals Plc's epilepsy treatment on Monday making it the first cannabis-based...,GW Pharmaceuticals plc approved epilepsy treatment on Monday . it is the first,0.0
2018-07-03,3,7,2018,3.759999990463257,-0.1454545661437605,0.25,0.4019,Motorola wins round in patent dispute against Hytera,Motorola Solutions (NYSE:MSI) has won a round at the International Trade Commission in a patent dispute against Hytera Communications.    Judge MaryJoan McNamara is recommending an...,Motorola Solutions (NYSE:MSI) has won a round at the international trade commission in,0.0
2018-07-17,17,7,2018,4.039999961853027,0.07446807768615793,0.5106,0.4404,UnitedHealth tops earnings estimates raises forecast,By Tamara Mathias (Reuters) - UnitedHealth Group Inc (NYSE:UNH) beat analysts' expectations for second-quarter profit on Tuesday and raised its full-year earnings forecast as...,UnitedHealth Group Inc (NYSE:UNH) beat analysts' expectations for second-quarter profit,1.0
2018-07-31,31,7,2018,4.519999980926514,0.11881188703113854,0.0,-0.296,Pfizer CEO expects Trump to eliminate drug rebates,By Michael Erman and Tamara Mathias (Reuters) -  Pfizer  Inc (N:PFE) Chief Executive Ian Read said on Tuesday he believes the Trump administration intends to stop the practice of...,Ian Read said he believes the Trump administration intends to stop the practice of...,0.0
2018-08-01,1,8,2018,4.199999809265137,-0.07079649845391878,0.3818,0.5106,Humana eyes stronger ties with Walmart despite Walgreens partnership,By Tamara Mathias and Ankur Banerjee (Reuters) -  Humana Inc  (N:HUM) said it was looking to expand its tie-up with Walmart (N:WMT) easing concerns that the insurer's...,humana says it is looking to expand its tie-up with Walmart easing concerns .,0.0
2018-08-24,24,8,2018,3.440000057220459,-0.18095233013299894,0.0258,0.0772,Tunisair wants government backing to lay off 1200 workers,By Tarek Amara TUNIS (Reuters) - Tunisia's state airline (TN:TAIR) wants to lay off 1200 workers to ease financial difficulties which have led to flight delays and the...,state airline (TN:TAIR) wants to lay off 1200 workers to ease financial difficulties,1.0
2018-09-18,18,9,2018,3.319999933242798,-0.034883756389998966,0.3818,-0.2263,Ferrari plans 15 new models SUV to drive earnings growth | Ferrari looks to iconic past designs with new Monza models,By Agnieszka Flak and Stefano Rebaudo MARANELLO Italy (Reuters) -  Ferrari  (MI:RACE) plans to launch 15 new models including hybrid cars a utility vehicle and more special... | MARANELLO Italy (Reuters) -  Ferrari  (MI:RACE) on Tuesday unveiled the single-seater Monza SP1 and two-seater Monza SP2 a pair of open-topped limited edition sportscars as...,a pair of open-topped limited edition sportscars have been unveiled . monza SP1 and monza,0.0
2018-10-01,1,10,2018,2.9200000762939453,-0.12048188704574891,0.0,0.0,Pfizer replaces long-time CEO Read with veteran Bourla,By Tamara Mathias and Ankur Banerjee (Reuters) -  Pfizer  Inc (N:PFE) said on Monday Chief Executive Ian Read would become executive chairman from the start of next year handing...,Ian Read will become executive chairman from the start of next year . he will hand over,0.0
2018-10-02,2,10,2018,2.880000114440918,-0.01369861671503625,0.0,0.0,FDA seizes documents from Juul in latest e-cigarette crackdown,By Ankur Banerjee and Tamara Mathias (Reuters) - The U.S. Food and Drug Administration said on Tuesday it seized more than a thousand pages of documents from Juul Labs related to...,the fda says it seized more than a thousand pages of documents related to,0.0
2018-10-03,3,10,2018,2.759999990463257,-0.04166670805877948,0.128,0.128,Exclusive: Marathon Oil looks to exit North Sea joining other U.S. rivals,By Ron Bousso LONDON (Reuters) -  Marathon Oil  (NYSE:MRO) has launched the sale of its British North Sea oil and gas fields a document seen by Reuters showed the latest U.S....,marathon oil (NYSE:MRO) has launched the sale of its British North Sea oil and,1.0
2018-10-04,4,10,2018,2.680000066757202,-0.028985479703797723,0.2263,0.0,J&J Arrowhead in gene-silencing drug deal worth up to $3.7 billion,By Tamara Mathias (Reuters) - Arrowhead Pharmaceuticals Inc (O:ARWR) said on Thursday Johnson & Johnson (N:JNJ) would develop and market its gene-silencing Hepatitis B...,Arrowhead Pharmaceuticals Inc (O:ARWR) will develop and market its gene-s,0.0
2018-10-23,23,10,2018,2.5999999046325684,-0.0298508060193573,0.0,0.0516,CASI Pharmaceuticals acquires HBV ANDA from Laurus Labs | Marathon inks deal with Sempra's IEnova for Mexican refined fuels terminal,CASI Pharmaceuticals (CASI -0.7%) has acquired a U.S. FDA-approved abbreviated new drug application from Laurus Labs Limited (India).     The drug tenofovir disoproxil fumarate... | Sempra Energy  (NYSE:SRE) says its IEnova Mexican subsidiary signed a long-term contract with Marathon Petroleum (NYSE:MPC) for ~50% of the 1M-barrel initial capacity of the...,CASI Pharmaceuticals (CASI -0.7%) has acquired a U.S. FDA-approved,0.0
2018-10-30,30,10,2018,2.319999933242798,-0.10769230063850332,0.25,0.0772,Pfizer cuts revenue forecast as supply snags dollar strength weigh,By Tamara Mathias and Aakash B (Reuters) -  Pfizer  Inc (N:PFE) on Tuesday reported worse-than-expected third quarter revenue and lowered the top end of its full-year sales...,Pfizer Inc (N:PFE) reported worse-than-expected third quarter revenue,1.0
2018-11-01,1,11,2018,2.359999895095825,0.017241363363798445,-0.1531,-0.296,Marathon Petroleum Earnings Revenue miss in Q3,Investing.com - Marathon Petroleum (NYSE:MPC) reported third quarter earnings  that missed analyst's expectations on Thursday and revenue that fell short of forecasts. The firm...,Investing.com reported third quarter earnings that missed analyst's expectations on Thursday .,1.0
2018-11-06,6,11,2018,2.9200000762939453,0.23728822291976504,0.4019,0.296,Lilly lifts earnings target after Trulicity boost,By Aakash B and Tamara Mathias (Reuters) - Eli Lilly and Co (N:LLY) recorded higher sales of its newer drugs Trulicity and Taltz in the third quarter helping the diabetes...,Eli Lilly and Co (N:LLY) recorded higher sales of its newer drugs,1.0
2018-11-13,13,11,2018,2.799999952316284,-0.04109593179530491,0.0,0.0,Marathon Patent reports Q3 results,Marathon Patent (NASDAQ:MARA): Q3 GAAP EPS of -$0.06. Revenue of $0.34M (+112.5% Y/Y) Press Release Now read: Youngevity EPS of -Now read: Youngevity EPS of -$0.46.46Original...,EPS of -$0.06. Revenue of $0.34M (+112.5% ,0.0
2018-11-20,20,11,2018,2.559999942779541,-0.08571429057997104,0.4215,0.128,Where Does Noble Probe Leave $3.5 Billion Restructuring?,(Bloomberg) -- After more than a year of marathon restructuring negotiations Noble Group Ltd. looked to be entering the home stretch. The debt deal which chairman Paul Brough...,Noble Group Ltd. looked to be entering the home stretch after more than a year of restructuring,0.0
2018-12-14,14,12,2018,1.7999999523162842,-0.29687500291038316,0.0,0.0,Merck bolsters animal health unit with $2.4 billion Antelliq purchase,By Tamara Mathias (Reuters) - Merck and Co (N:MRK) said on Friday it will buy privately held French company Antelliq Group which makes digital identification products for...,Merck and Co (N:MRK) will buy privately held company Antelliq Group,1.0
2019-01-07,7,1,2019,1.600000023841858,-0.11111107431811951,0.25,0.2732,Lilly makes $8 billion bet on drugs for rare cancers with Loxo Oncology buy | Exxon starts drilling first of two planned January wells offshore Guyana,By Tamara Mathias and Ankur Banerjee (Reuters) - Eli Lilly (N:LLY) said on Monday it will buy Loxo Oncology Inc (O:LOXO) for $8 billion an expensive bet on a pipeline of cancer... | Exxon Mobil  (XOM +1.1%) says it began drilling the new Haimara-1 exploration well at the Stabroek block offshore Guyana the first of two planned wells in January.XOM says the...,exxon Mobil (XOM +1.1%) says it began drilling the new Haimara-1 well in the first of two planned wells,1.0
2019-02-06,6,2,2019,1.6399999856948853,0.024999975785613415,0.0,0.0772,Exxon makes two more oil discoveries offshore Guyana,Exxon Mobil  (NYSE:XOM) says it struck two additional discoveries offshore Guyana at the Tilapia-1 and Haimara-1 wells bringing the total number of  discoveries on the Stabroek...,exxon says it struck two additional discoveries offshore Guyana at the Tilapia-1,0.0
2019-02-11,11,2,2019,2.0799999237060547,0.2682926474689795,0.0,-0.4588,Marathon Galveston Bay workers to resume contract talks: official,HOUSTON (Reuters) - Union workers at Marathon Petroleum (NYSE:MPC) Corp's Galveston Bay Refinery are preparing to resume negotiations with the company after rejecting the last...,union workers at Marathon Petroleum are preparing to resume negotiations with the company after rejecting the last,1.0
2019-02-20,20,2,2019,2.9200000762939453,0.40384624201870856,0.0,0.0,U.S. health spending to rise 5.5 percent per year over next decade: CMS,By Tamara Mathias and Saumya Joseph (Reuters) - U.S. health spending is expected to grow at an average rate of 5.5 percent every year from 2018 over the next decade and will reach...,health spending is expected to grow at an average rate of 5.5 percent every year from 2018 over,0.0
2019-03-06,6,3,2019,2.5999999046325684,-0.10958909702068231,-0.4404,0.0,Bristol-Myers defends Celgene bet as investor criticism grows,By Tamara Mathias (Reuters) - Bristol-Myers Squibb (NYSE:BMY) defended its planned $74 billion takeover of  Celgene Corp  (NASDAQ:CELG) saying it had carried out a...,Bristol-Myers Squibb defended its planned takeover of celgene Corp,0.0
2019-03-12,12,3,2019,2.4800000190734863,-0.04615380383101986,0.2924,0.0,IMO 2020 fuel switch won't be shock to globe's refiners: Marathon CEO,HOUSTON (Reuters) - Marathon Petroleum Corp (NYSE:MPC) Chief Executive Gary Heminger said the switch to ultra-low sulfur diesel fuel for ships scheduled for Jan. 1 2020 would not...,the switch to ultra-low sulfur diesel fuel for ships scheduled for Jan. 1 2020 would not,0.0
2019-03-27,27,3,2019,2.0,-0.19354839329913054,0.0,0.0,U.S. Health insurer Centene to buy smaller rival WellCare for $15.3 billion,By Michael Erman and Tamara Mathias (Reuters) - U.S. health insurer  Centene  (NYSE:CNC) Corp on Wednesday said it would buy smaller rival WellCare Health Plans Inc for $15.27...,health insurer Centene (NYSE:CNC) Corp said it would buy smaller rival Well,1.0
2019-04-30,30,4,2019,2.859999895095825,0.4299999475479126,0.4404,0.4404,Pfizer posts earnings beat raises 2019 profit forecast,By Tamara Mathias (Reuters) -  Pfizer  Inc (NYSE:PFE) on Tuesday beat Wall Street estimates for quarterly profit and slightly raised its earnings forecast for the year as the...,Pfizer Inc (NYSE:PFE) beat Wall Street estimates for quarterly profit .,0.0
2019-05-08,8,5,2019,2.8499999046325684,-0.0034965002902287434,0.0,0.0,Marathon Petroleum's midstream units to merge in $9 billion deal,(Reuters) - U.S. oil refiner Marathon Petroleum Corp (NYSE:MPC) said on Wednesday MPLX would buy Andeavor Logistics LP for $9 billion merging its two midstream units that...,marathon Petroleum Corp (NYSE:MPC) said on Wednesday that MPLX would buy And,0.0
2019-05-16,16,5,2019,3.220000028610229,0.1298246092486668,0.0,0.0,Boeing completes 737 MAX software update working on pilot training plan,By Tamara Mathias (Reuters) - Boeing (NYSE:BA) Co said on Thursday it had completed a software update for its 737 MAX jets which have been grounded worldwide since March after...,Boeing (NYSE:BA) Co has completed a software update for its 737 MAX,0.0
2019-05-29,29,5,2019,2.9600000381469727,-0.08074533793574967,0.0,0.0,Ferrari accelerates its move into hybrid cars,By Giulio Piovaccari MARANELLO Italy (Reuters) - Ferrari (NYSE:RACE) presented a luxury car with a difference on Wednesday -- a hybrid model that can cruise silently through city...,Ferrari presented a luxury car with a difference on friday . a hybrid model,0.0
