Date,day,month,year,Close Before,Before_change,SA_T,SA_S,Title,Content,summary,Label
2016-06-01,1,6,2016,4.570000171661377,1.1866030427459435,0.4404,0.4767,U.S. chipmaker AMD expected to return to operating profit in second half: CEO,"TAIPEI (Reuters) - Advanced Micro Device Inc expects to return to operating profitability in the second half of this year Chief Executive Lisa Su said Wednesday. ""I expect our...",Advanced Micro Device Inc expects to return to operating profitability in the second half of this year ,0.0
2016-08-25,25,8,2016,7.429999828338623,0.6258204702949766,0.128,0.6249,Exclusive: Companies made deals that could run afoul of U.S. whistleblower rules,By Sarah N. Lynch WASHINGTON (Reuters) -  Wells Fargo  (N:WFC) Advanced Micro Devices (O:AMD) and Fifth Third Bank (O:FITB) have in recent years agreed to settlement deals that...,Wells Fargo (N:WFC) Advanced Micro Devices (O:AMD,1.0
2016-11-11,11,11,2016,6.300000190734863,-0.1520860920203322,0.0,0.0,Healthcare ratings roundup - new coverage,Cellect Biotechnology (NASDAQ:APOP) initiated with Buy rating and $10 (163% upside) price target by Rodman & Renshaw.Amedica (NASDAQ:AMDA) initiated with Buy rating and $5...,Cellect Biotechnology (NASDAQ:APOP) initiated with Buy rating and $10 (163% upside,1.0
2017-01-31,31,1,2017,10.609999656677246,0.684126878643736,-0.4215,0.6124,AMD posts narrower loss on demand for graphic chips,(Reuters) - Chipmaker Advanced Micro Devices Inc (O:AMD) reported a smaller loss for the fourth quarter as its revenue was boosted by strong demand for its graphic chips used in...,chipmaker Advanced Micro Devices Inc (O:AMD) reported a smaller loss for,1.0
2017-04-03,3,4,2017,14.550000190734863,0.371347847459923,0.2732,0.7184,Oppenheimer: Flattening PC market bodes well for AMD,The PC semiconductor outlook is getting better and that could bode well for the Ryzen chip and Advanced Micro Devices (AMD +0.6%) says Oppenheimer's Rick Schafer. After years of...,the PC semiconductor outlook is getting better . the Ryzen chip and Advanced Micro Devices could,0.0
2017-05-01,1,5,2017,13.300000190734863,-0.08591065179476587,-0.4404,0.431,AMD -7.4% as in-line Q1 fails to wow investors | AMD's revenue rises 18.3 percent but margin forecast disappoints,AMD is 7.4% lower postmarket after merely tagging up with Street consensus with its Q1 revenues and profit though it's guiding for sequential improvement in sales.    Net... | (Reuters) - Advanced Micro Devices Inc (O:AMD) reported an 18.3 percent jump in quarterly revenue largely in line with analysts' estimates but the chipmaker's...,AMD is 7.4% lower postmarket after tagging up with Street consensus with its Q1 revenues and profit . analysts,0.0
2017-05-02,2,5,2017,13.619999885559082,0.024060127085346883,-0.7783,0.0,Midday Gainers / Losers | Premarket Losers as of 9:05 am,Gainers: ANGI +61%. SPAN +33%. CHGG +26%. THC +22%. CYH +20%. BASI +19%. IAC +16%. ASBB +16%. HY +15%. PBI +15%.Losers: CGI -66%. APHB -25%. AEZS -21%. SNSS -19%. AMD -19%. NYMX... | CGI -45% on announcing prior financial reports unreliable.SNSS -18% on withdrawing leukemia drug marketing application.HLIT -17% on Q1 earnings miss.AMD -12% on Q1 earnings.MTBC...,ANGI +61%. SPAN +33%. CHGG +26%. CYH +22%. ,0.0
2017-05-08,8,5,2017,10.1899995803833,-0.2518355604989775,0.0,0.5106,Bluerock Residential reports Q1 FFO of $0.18,Bluerock Residential (NYSEMKT:BRG): Q1 FFO of $0.18Revenue of $26.66M (+60.3% Y/Y) beats by $1.51M.Press ReleaseNow read: Camden Property Trust 2017 Q1 - Results - Earnings Call...,Bluerock Residential (NYSEMKT:BRG): Q1 FFO of $0.18,0.0
2017-05-10,10,5,2017,10.18000030517578,-0.0009812831814802747,0.0,0.0,Adesto Technologies beats by $0.03 beats on revenue,Adesto Technologies (NASDAQ:IOTS): Q1 EPS of -$0.10 beats by $0.03.Revenue of $11.31M (+11.1% Y/Y) beats by $0.1M.Press ReleaseNow read: AMD: Buy The NewsOriginal article,EPS of $11.31M (+11.1% Y/Y) beats by $0.,1.0
2017-05-16,16,5,2017,11.420000076293944,0.12180743948383932,0.0,0.4588,AMD +7% on report that Intel will license its graphics chips | AMD declines comment on Intel license report; unveils 'Epyc' server chip,Advanced Micro Devices (NASDAQ:AMD) has climbed to up 7% out of today's open after a report in tech site Fudzilla says it's confirming that Intel (INTC -0.3%) is licensing AMD's... | As expected Advanced Micro Devices (AMD +11.7%) declined comment on a Fudzilla report that said Intel (NASDAQ:INTC) would license AMD's graphics technology saying it hasn't...,a report in tech site Fudzilla says it's confirming that Intel (INTC -0.3%) is licensing AMD,0.0
2017-05-17,17,5,2017,12.75,0.11646233930128602,-0.8316,0.4995,Premarket Losers as of 9:10 am | AMD -7.8% premarket amid early reaction to analyst day | Technology - Top Gainers / Losers as of 3:00 pm | Report: Intel denies story of license deal with AMD,BEBE -20% on latest reads on mall traffic.BZUN -16% on Q1 earnings.CNCE -10% on FDA placing clinical study of CTP-543 on hold.PLUG -9%.AMD -8% after analyst day presentations.AEO... | Advanced Micro Devices (NASDAQ:AMD) is 7.8% lower premarket as first reactions to its analyst day start to roll out.    The stock was cut to Hold at Loop Capital which joins about... | Gainers: CYOU +10%. HMNY +8%. WIN +7%. SITO +6%.Losers: PLUG -15%. MYSZ -12%. AMD -12%. NPTN -12%. PLAB -11%. Now read: Beware Of AMD's Head And Shoulders FormationOriginal... | Intel (INTC -2.2%) has thrown cold water on the report that it would license graphics technology from AMD with a straight-up denial.    AMD (whose stock fell 12.2% today) had...,BEBE -20% on latest reads on mall traffic .CNCE -10% on FDA placing clinical study of CTP-543 on hold .AMD -8% after analyst day presentations .,0.0
2017-05-22,22,5,2017,11.40999984741211,-0.10509805118336402,0.4215,0.128,Hopes for Intel deal fade again for AMD,Citi analyst Christopher Danely doesn't think Intel (INTC +0.7%) will strike a GPU licensing deal with Sell-rated Advanced Micro Devices (AMD -3.6%) in the future. Danely advises...,analyst Christopher Danely doesn't think Intel will strike a deal with AMD .,0.0
2017-05-30,30,5,2017,11.0,-0.03593337886898407,0.0772,0.2732,Intel announces new Core X processors to challenge AMD,Intel (NASDAQ:INTC) announces a new line of Core X desktop processors at Computex in Taipei. The Core X line starts at the lower end with a Core i5 update and tops out with the...,the Core X line starts at the lower end with a Core i5 update ,1.0
2017-06-06,6,6,2017,11.239999771118164,0.021818161010742188,0.296,0.9517,AMD rallies as cryptocurrency miners snap up graphics chips | AMD shares up 6.6% on cryptocurrency demands iMac inclusion,By Noel Randewich SAN FRANCISCO (Reuters) - Shares of Advanced Micro Devices (NASDAQ:AMD) surged nearly 9 percent on Tuesday boosted by strong demand for its chips from... | Advanced Micro Devices (NASDAQ:AMD) is benefitting from the continued popularity of cryptocurrency like Bitcoin because currency ÂminersÂ can use the companyÂs...,shares of Advanced Micro Devices (NASDAQ:AMD) surged nearly 9 percent on tues,1.0
2017-06-09,9,6,2017,12.899999618530272,0.14768682217214746,0.296,0.6597,Longbow Research initiates AMD; shares up nearly 2% | Afternoon tumble for tech led by FAAMG chips,"Longbow initiates Advanced Micro Devices (NASDAQ:AMD) with a Neutral rating.                  AMD current analyst standings include 5 Buy 5 Outperform 16 Hold 2... | Nvidia is down 6% after Citron likened the high-riser's gains to ""frenzied casino action."" Other chip names: Advanced Micro (AMD -5%) Cirrus Logic (CRUS -4.9%) Cypress Semi (CY...",AMD current analyst standings include 5 Buy 5 Outperform 16 Hold 2... | Nvidia is down 6%,0.0
2017-06-12,12,6,2017,12.279999732971191,-0.04806200805374272,0.296,0.5267,Goldman Sachs reiterates AMD Sell rating; shares down 3.4%,Goldman Sachs (NYSE:GS) reiterates Sell rating and $10.60 price target on Advanced Micro Devices (NASDAQ:AMD) after last weekÂs 13% gains on the news that...,Goldman Sachs reiterates Sell rating and $10.60 price target on Advanced Micro Devices,0.0
2017-06-13,13,6,2017,12.09000015258789,-0.015472278869287037,0.0,0.3612,Dell has AMD Threadripper exclusivity until December (with exceptions),DellÂs Alienware subsidiary claimed Monday that the companyÂs new line of gaming PCs would have exclusive rights to Advanced Micro DevicesÂ...,Dell's Alienware subsidiary claims the company's new line of gaming PCs would,0.0
2017-06-15,15,6,2017,11.770000457763672,-0.026468129924359207,0.4767,0.2732,AMD Intel among DoE supercomputer contract winners,The U.S. Department of Energy announces six tech research contracts to accelerate the countryÂs supercomputing technology.               The contracts amount to $258M...,the contracts amount to $258M .,0.0
2017-06-16,16,6,2017,11.5,-0.022939715145514294,0.0,0.34,Checks show speedy pace of RX 580 sales for AMD,via Notable CallsAccording to M Science Advanced Micro Devices' (AMD +0.7%) flagship RX 580 GPUs are literally flying off the shelves.Sales in the first week of June have nearly...,via Notable CallsAccording to M Science Advanced Micro Devices' (AMD +,1.0
2017-06-19,19,6,2017,11.4399995803833,-0.005217427792756468,0.296,0.4939,AMD shares up 3.7% a day before Epyc announcement,Advanced Micro Devices (NASDAQ:AMD) sees some share movement today ahead of the expected formal reveal of the Epyc processor formerly called Naples.         The specs for...,NASDAQ:AMD sees some share movement ahead of the expected formal reveal of the Ep,1.0
2017-06-20,20,6,2017,11.93000030517578,0.04283223275923076,-0.1027,0.5904,Novartis wet AMD candidate brolucizumab matches Eylea in late-stage studies with 12-week dosing; shares ahead 1% | Technology - Top Gainers / Losers as of 3:00 pm,Results from two Phase 3 clinical trials HAWK and HARRIER assessing Novartis' (NVS +0.8%) brolucizumab (RTH258) for the treatment of neovascular age-related macular degeneration... | Gainers: VSLR +18%. RUN +11%. CYBE +7%. SSNI +8%. AMD +7%.Losers: MARK -18%. TDOC -10%. SFUN -9%. WIN -6%. FTR -6%. Now read: AMD: Shake It Off?Original article,results from two Phase 3 clinical trials HAWK and HARRIER assessing Novartis' brolucizuma,1.0
2017-06-21,21,6,2017,12.640000343322754,0.05951383235413199,0.5267,0.128,Jefferies reiterates on AMD Buy after Epyc event; shares up over 2% | BofAML downgrades Intel on AMD Epyc reveal; shares down 1.6%,Jefferies reiterates Advanced Micro Devices (NASDAQ:AMD) at a Buy rating with $16 price target following yesterday afternoonÂs launch event for new Zen MPU Epyc. ... | Bank of America Merrill Lynch (NYSE:BAC) downgrades Intel (NASDAQ:INTC) from Buy to Neutral and lowers the price target from $42 to $38 after yesterdayÂs Advanced...,Jefferies reiterates Advanced Micro Devices (NASDAQ:AMD) at buy rating with $16 price target ,1.0
2017-06-29,29,6,2017,13.229999542236328,0.046677150544956136,0.5994,0.4588,Wells Fargo: AMD Epyc offers better performance than Intel Broadwell,Wells Fargo  (NYSE:WFC) analyst David Wong thinks that Advanced Micro DevicesÂ (NASDAQ:AMD) recently announced Epyc server processors might beat IntelÂs...,Wells Fargo analyst David Wong thinks that Epyc server processors might beat,0.0
2017-07-05,5,7,2017,12.149999618530272,-0.08163265011901122,-0.5423,0.7184,Intel loses some CPU market to AMD cuts 140 jobs due to IoT closures,The PassMark benchmarking utility shows Advanced Micro Devices (NASDAQ:AMD) CPU gaining some market share from competitor Intel (NASDAQ:INTC)  according to ZDNet.         ...,Advanced Micro Devices (NASDAQ:AMD) CPU gains market share from competitor Intel (NASDAQ,1.0
2017-07-06,6,7,2017,13.1899995803833,0.08559670736671454,0.6249,0.0,BofAML analyst outlines Nvidia's gaming strengths notes AMD gains on Intel,Bank of America Merrill Lynch (NYSE:BAC) analyst Vivek Arya provides data from the firmÂs latest survey of online graphics card sales related to online gaming portal Steam.  ...,bank of America Merrill Lynch (NYSE:BAC) analyst Vivek Arya provides,1.0
2017-07-10,10,7,2017,13.359999656677246,0.012888558127535976,0.4939,0.7003,Ophthotech and Novartis amend Fovista agreement ahead of late-stage data readout,A mutual lack of confidence in a successful outcome of a Phase 3 clinical trial OPH1004 assessing  Ophthotech 's (NASDAQ:OPHT) Fovista (pegpleranib) in wet AMD prompts the...,a mutual lack of confidence in a successful outcome of a Phase 3 clinical trial ,1.0
2017-07-13,13,7,2017,14.289999961853027,0.06961080307445755,0.0,0.25,AMD unveils specs for upcoming Threadripper CPUs,Advanced Micro Devices (NASDAQ:AMD) unveils the specs for its forthcoming Ryzen Threadripper CPUs.               Ryzen Threadripper 1950X features 16-cores/32-threads with...,Ryzen Threadripper 1950X features 16-cores/32-threads with,0.0
2017-07-18,18,7,2017,13.800000190734863,-0.03428969716068664,0.296,0.4588,Barclays downgrades AMD; shares down 3.4% premarket | AMD responds to Barclays downgrade,Barclays  (LON:BARC) downgrades Advanced Micro Devices (NASDAQ:AMD) from Equal Weight to Underweight with a $9 price target. Analyst Blayne Curtis doesnÂt think AMDÂs... | Advanced Micro Devices (NASDAQ:AMD) issues a statement to CNBC regarding this morningÂs  Barclays  (LON:BARC) downgrade.               Barclays analyst Blayne Curtis...,barclays downgrades Advanced Micro Devices (NASDAQ:AMD) from Equal Weight to,0.0
2017-07-24,24,7,2017,13.880000114440918,0.005797095840604838,0.0,0.6486,Notable earnings after TuesdayÂs close,AKAM AKR AMD AMGN AMP BXMT CB CHE CHGG CLGX CLS CMG CMRE CNI CSL CVTI DLB DXPE EEFT EGP EQR ESRX FCB FFBC FMBI HA HIW HOPE HT IEX IRBT JNPR LNDC...,AMD AMGN AMP BXMT CB CHE CHGG CLGX CLS,1.0
2017-07-25,25,7,2017,14.15999984741211,0.02017289125811139,0.5994,0.6124,Camden National misses by $0.01 beats on revenue | Advanced Micro Devices beats by $0.02 beats on revenue | AMD shares +6.8% after Q2 beat Computing and Graphics growth | Chipmaker AMD forecasts current-quarter revenue above estimates,Camden National  (NASDAQ:CAC): Q2 EPS of $0.66 misses by $0.01.Revenue of $39.04M (-1.4% Y/Y) beats by $1.1M.Press ReleaseNow read: Lakeland Financial beats by Now read: Lakeland... | Advanced Micro Devices (NASDAQ:AMD): Q2 EPS of $0.02 beats by $0.02.Revenue of $1.22B (+18.4% Y/Y) beats by $60M.Shares +8.7%.Press ReleaseNow read: Taking Stock With Tech:... | Advanced Micro Devices (NASDAQ:AMD) reports Q2 earnings with EPS and revenue beats.               Computing and Graphics segment sales up 51% on the year to $659M and 24%... | (Reuters) - Advanced Micro Devices Inc (O:AMD) forecast current-quarter revenue above analysts' estimates and raised its full-year expectations betting on robust demand for its...,Camden National: Q2 EPS of $0.66 misses by $0.01 .Revenue of $39.04M (-1.4% Y/Y) beats by $1.1M . Advanced Micro Devices (NASDAQ:AM,1.0
2017-07-26,26,7,2017,14.109999656677246,-0.0035310869543547785,0.0,0.802,Premarket Gainers as of 9:05 am,TTPH +23% on positive late-stage data on antibiotic eravacycline.IRBT +18% on Q2 result.ETRM +18%.AMD +8% on Q2 result.X +7% on Q2 result.OCUL +7% on positive analyst action.HMNY...,TTPH +23% on positive late-stage data on antibiotic eravacycline,1.0
2017-08-08,8,8,2017,13.43000030517578,-0.04819272629674887,0.0,0.4939,Barclays expects AMD to fall 30% after cryptocurrency mining dies down,Barclays  (LON:BARC) reiterates its Underweight rating on Advanced Micro Devices (NASDAQ:AMD) with a $9 price target and predicts shares could fall 30% once the...,barclays reiterates its Underweight rating on Advanced Micro Devices (NASDAQ:AMD,0.0
2017-08-10,10,8,2017,12.829999923706056,-0.04467612567651913,-0.34,0.25,Intel launching processors to combat AMD | AMD releases two models of anticipated Ryzen Threadripper processors,Intel (NASDAQ:INTC) plans to launch the 12-core Core i9-7920X gaming and PC processor later this month with 14- 16- and 18-core models coming in September to compete with... | Advanced Micro Devices (NASDAQ:AMD) launches two models of its anticipated Ryzen Threadripper desktop processors. The 16-core 32-thread 1950X model clocks at 3.4 GHz / 4 GHz and...,Intel plans to launch the 12-core Core i9-7920X gaming and PC processor later this month . 14- 16-,0.0
2017-08-14,14,8,2017,12.229999542236328,-0.04676542361945801,0.0,0.25,AMD announces commercial launch of Radeon graphics cards,Advanced Micro Devices (NASDAQ:AMD) announces the commercial launch of its Radeon RX Vega graphics cards at global e-tail outlets.               The Radeon RX Vega 64...,Advanced Micro Devices announces the commercial launch of its Radeon RX Vega,1.0
2017-08-15,15,8,2017,12.760000228881836,0.04333611663803816,0.6908,0.25,AMD shares +1.41% after BofAML optimism,Bank of America Merrill Lynch (NYSE:BAC) reiterates its Buy rating and $18 price target for Advanced Micro Devices (NASDAQ:AMD).               Analyst Vivek Arya cites...,Bank of America Merrill Lynch reiterates its Buy rating and $18 price target for Advanced Micro,0.0
2017-08-23,23,8,2017,12.170000076293944,-0.046238255643009096,0.0,0.25,AMD's EPYC gets two new customers announced projects from Lenovo Sugon,Advanced Micro Devices (NASDAQ:AMD) announces Tencent and JD.com as new EPYC datacenter customers during the China EPYC Technology Summit.          Long-term AMD partner...,Advanced Micro Devices (NASDAQ:AMD) announces Tencent and JD.com,1.0
2017-08-25,25,8,2017,12.5,0.027115852229850468,-0.2732,0.25,GPU roundup: AMD low on supply Nvidia delays ship date,Digitimes reports that the retail channel has a tight supply of Advanced Micro DevicesÂ (NASDAQ:AMD) Radeon RX Vega series graphics cards which were released earlier...,the retail channel has a tight supply of Advanced Micro Devices (NASDAQ:AMD,0.0
2017-08-28,28,8,2017,12.43000030517578,-0.005599975585937611,0.0,0.6486,AMD and Baidu announce data center collaboration,Advanced Micro Devices (NASDAQ:AMD) and Baidu (NASDAQ:BIDU) announce a collaboration to use AMD Radeon Instinct GPUs in BaiduÂs data centers. ÂWe are delighted to work...,Advanced Micro Devices (NASDAQ:AMD) and Baidu announce a collaboration to use,0.0
2017-08-31,31,8,2017,12.670000076293944,0.0193081066151084,0.2023,0.7845,AMD launching budget-friendly Ryzen Threadripper 1900X | Jefferies analyst names top semiconductor stocsk,Advanced Micro Devices (NASDAQ:AMD) announces a new Ryzen Threadripper 1900X processor with a budget price of $549 according to TechRadar.           The 8 core/16 thread... | Jefferies analyst Mark Lipacis names his top four semiconductor stocks in a note obtained by CNBC. The winners: Advanced Micro Devices (AMD +2.3%) Nvidia (NVDA +1.7%) Smart...,new Ryzen Threadripper 1900X processor with budget price of $549 . Jefferies analyst Mark Lipacis,1.0
2017-09-11,11,9,2017,12.25,-0.03314917709272791,-0.128,0.0,Jefferies expects cryptocurrency demand to continue for Nvidia AMD,Jefferies thinks cryptocurrency mining will continue to boost chip demand for the long-term even as other analysts express doubts that the wave will continue according to...,Jefferies thinks the wave will continue to boost chip demand for the long-term ,1.0
2017-09-12,12,9,2017,12.550000190734863,0.02448981148856033,0.0,0.4588,Semiconductor revenue totals $101.4B in Q2 AMD and Nvidia lead growths,Semiconductor industry revenue reached $101.4B in Q2 up 6.1% on the year according to IHS Markit research via Digitimes. The quarter marked the industryÂs highest growth in...,semiconductor industry revenue reached $101.4B in Q2 up 6.1% on the year,0.0
2017-09-13,13,9,2017,12.300000190734863,-0.019920318422350647,0.5574,0.6808,Jefferies cites positive meeting with AMD reiterates Buy,Jefferies analyst Mark Lipacis reiterates his $19 price target and Buy rating on Advanced Micro Devices (NASDAQ:AMD) after a positive meeting with CEO Lisa Su and SVP Ruth...,Jefferies analyst Mark Lipacis reiterates his $19 price target and Buy rating on,0.0
2017-09-20,20,9,2017,13.119999885559082,0.0666666408218346,0.0,0.0,CNBC: Tesla working with AMD on self-driving car chip,CNBC reports that Tesla (NASDAQ:TSLA) is running tests on its own sample chips for autonomous vehicle driving tasks.                  The Tesla chips build on Advanced...,Tesla (NASDAQ:TSLA) is running tests on its own sample chips . the chips,1.0
2017-09-21,21,9,2017,13.739999771118164,0.04725608925054203,-0.0516,0.4019,Analysts weigh in on AMD's Tesla collaboration | AMD partner denies Tesla product commitment,Analysts had a bullish reaction to Tesla (NASDAQ:TSLA) working with Advanced Micro Devices (NASDAQ:AMD) to build a self-driving car chip but reaffirm the previous... | Advanced Micro Devices (NASDAQ:AMD) partner GlobalFoundries denies CNBCÂs report yesterday that it has received a Tesla (NASDAQ:TSLA) commitment for autonomous...,analysts had a bullish reaction to Tesla (NASDAQ:TSLA) working with Advanced Micro Devices,0.0
2017-09-25,25,9,2017,13.300000190734863,-0.032023259658867764,0.0,0.4939,AMD Nvidia fall after Intel processor reveal,Shares of Advanced Micro Devices (AMD -3.3%) and Nvidia (NVDA -3.9%) down this afternoon following IntelÂs (INTC -0.3%) desktop processor reveal this morning.        ...,Shares of Advanced Micro Devices (AMD) and Nvidia (NVDA),0.0
2017-10-23,23,10,2017,13.8100004196167,0.03834588132089767,0.0,0.6841,Notable earnings after TuesdayÂs close | Citi Research reiterates Sell rating for AMD on Intel competition,ABAX ACHC AKAM AMD AMP ARAY BXMT CMG CMRE CNI COF CSL DFS EQC EQR ESRX EW FCB FMBI HIW HMN HOPE HTA ILMN IRBT IRM JNPR KRA LTXB MANH MKSI MRCY NBR... | Citi Research reiterates its Sell rating for Advanced Micro Devices (NASDAQ:AMD) and a $5 price target. Analyst Christopher Danely writes that IntelÂs (NASDAQ:INTC) new CPUs...,ABAX ACHC AKAM AMD AMP ARAY BXMT CMG CMRE CNI COF CSL,1.0
2017-10-24,24,10,2017,14.100000381469728,0.02099927248670408,0.2023,0.5423,Advanced Micro Devices beats by $0.02 beats on revenue | AMD reports Q3 beats but expects Q/Q revenue drop; shares down 10.4% | AMD forecasts first revenue drop in seven quarters shares plummet,Advanced Micro Devices (NASDAQ:AMD): Q3 EPS of $0.10 beats by $0.02.Revenue of $1.64B (+25.2% Y/Y) beats by $130M.Shares -4.5%.Press ReleaseNow read: AMD Earnings ForecastOriginal... | Advanced Micro Devices (NASDAQ:AMD) shares are down 10.39% aftermarket following Q3 EPS and revenue beats. The company expects Q4 revenue to fall between 12% and 18% sequentially... | By Laharee Chatterjee (Reuters) - Advanced Micro Devices (NASDAQ:AMD) Inc on Tuesday flagged competitive pressures with a forecast that pointed to the first revenue drop in seven...,AMD Earnings ForecastOriginal... | Advanced Micro Devices (NASDAQ:AMD) shares are down 10.39% aftermarket following Q3 EPS and revenue beats .,0.0
2017-10-25,25,10,2017,14.25,0.010638270529935712,-0.5859,0.4588,Premarket Losers as of 9:05 am | Technology - Top Gainers / Losers as of 2:55 pm | Analysts comment on AMD's earnings; shares down 13.4%,ACHC -24% on Q3 earnings. SVRA -15% on announcing proposed public offering of common stock. CMG -13% on Q3 earnings. TRVG -11% on Q3 earnings. AMD -9% on Q3 earnings. EW -8%... | Gainers: NSYS +18%. LN +13%. GRUB +11%. CYBE +9%. IFON +5%.Losers: TRVG -23%. INVA -14%. DGLY -13%. AMD -12%. TCCO -11%. Now read: Advanced Micro Devices Inc. 2017 Q3 - Results -... | Analysts comment on Advanced Micro Devices (NASDAQ:AMD) following yesterdayÂs earnings report.               Morgan StanleyÂs Joseph Moore called the Q3 results...,SVRA -15% on proposed public offering of common stock . CMG -13% on Q3 earnings . TRVG -11% on announcing public offering .,0.0
2017-10-26,26,10,2017,12.329999923706056,-0.1347368474592241,0.25,0.0,AMD reveals first Ryzen processors for laptops to take on Intel U-series | Camden Property misses trims FFO outlook thanks to hurricane,Advanced Micro Devices (NASDAQ:AMD) reveals the first laptop processors from its Ryzen line: Ryzen 5 2500U and Ryzen 7 2700U. The products compare to IntelÂs... | Q3 FFO of $1.11 slips from $1.13 a year ago and is shy of estimates by $0.02. Adjusted FFO of $0.92 flat Y/Y.Same-property revenue up 2.5% Y/Y; expenses up 3.9%; NOI up...,Advanced Micro Devices (NASDAQ:AMD) reveals the first processors from its Ryzen line: Ryzen 5 2500U,0.0
2017-10-30,30,10,2017,11.84000015258789,-0.03974045208030186,0.0,0.0516,AMD drops after Morgan Stanley downgrade,Advanced Micro Devices (NASDAQ:AMD) shares are down 3.12% premarket after a  Morgan Stanley  (NYSE:MS) downgrade to Overweight with the price target lowered from $11 to...,Advanced Micro Devices (NASDAQ:AMD) shares are down 3.12% premarket after ,0.0
2017-10-31,31,10,2017,10.890000343322754,-0.08023646934307627,-0.3818,0.4019,AMD and Nvidia Disagree on Future Impact of Crypto-Mining,Investing.com - AMD and Nvidia both manufacture chips that help power the data centers mining Bitcoin Ethereum and other cryptocurrencies. However they differ in their visions...,AMD and Nvidia both manufacture chips that help power the data centers mining Bitcoin Ethereum and other,0.0
