Date,day,month,year,Close Before,Before_change,SA_T,SA_S,Title,Content,summary,Label
2016-09-16,16,9,2016,36.560001373291016,0.026389738057089662,0.4215,0.0,Intel raises revenue forecast as PC market improves,By Narottam Medhora (Reuters) -  Intel Corp  (O:INTC) raised its quarterly revenue forecast for the first time in more than two years as suppliers of parts used in personal...,Intel Corp (O:INTC) raised its quarterly revenue forecast for the first time in more,1.0
2016-09-19,19,9,2016,37.66999816894531,0.03036096154157164,0.0,0.0,Intel hires Robert Swan from General Atlantic as CFO,(Reuters) -  Intel Corp  (NASDAQ:INTC) named Robert Swan chief financial officer replacing company veteran Stacy Smith who is moving to a new role leading sales manufacturing...,Robert Swan replaces company veteran Stacy Smith who is moving to a new role leading sales,0.0
2016-11-15,15,11,2016,34.47999954223633,-0.08468273909656787,0.0,0.0,Intel plans new $250M autonomous driving investment,Disclosed by Intel (INTC +1.2%) CEO Brian Krzanich at the LA Auto ShowÂs AutoMobility conference marking the first time the company has represented a keynote participant at...,INTC +1.2%) CEO Brian Krzanich at the LA Auto Show's,1.0
2016-11-16,16,11,2016,34.90999984741211,0.012471006696187725,0.7096,0.25,MKM Partners estimates artificial intelligence a $15B+ silicon opportunity by 2025,In a note on the hypothesis analyst Ian Ing spotlights advantage for Nvidia's (NVDA +6.2%) GPUs Intel's (INTC -0.5%) and Xilinx's (XLNX -0.4%) field-programmable gate arrays as...,Ian Ing highlights advantage for Nvidia's (NVDA +6.2%) GPUs,1.0
2016-11-17,17,11,2016,34.84000015258789,-0.0020051473827035204,0.0,0.0,Google Intel form enterprise cloud alliance,Google (GOOG GOOGL) and Intel (INTC +0.3%) have worked on datacenter processor technology before and are expanding on that relationship today to guide customer transition from...,google (GOOG GOOGL) and Intel (INTC +0.3%) have worked on,1.0
2016-11-18,18,11,2016,35.02000045776367,0.005166484052452347,0.3182,0.3167,Intel lays out optimistic AI strategy,"Following Intel's (INTC -0.4%) acquisition of Nervana Systems in August the company discloses aim to provide ""the industryÂs most comprehensive portfolio for AI"" through the...",Intel's (INTC -0.4%) acquisition of Nervana Systems in august ,0.0
2017-01-26,26,1,2017,37.79999923706055,0.07938317369954717,0.6705,0.6705,Data center growth drives Intel's fourth-quarter revenue profit beat,By Aishwarya Venugopal (Reuters) -  Intel Corp  (NASDAQ:INTC) reported better-than-expected quarterly revenue and profit driven by a stabilizing PC market and growth in its data...,Intel Corp (NASDAQ:INTC) reported better-than-expected quarterly revenue and profit driven,1.0
2017-02-08,8,2,2017,36.34999847412109,-0.038359809317610405,0.0,0.0,Trump to meet with Intel CEO on Wednesday: White House | Intel in Oval Office announces $7 billion semiconductor factory,WASHINGTON (Reuters) - President Donald Trump will meet with  Intel Corp  (NASDAQ:INTC) chief executive Brian Krzanich on Wednesday afternoon the White House said offering no... | By Roberta Rampton WASHINGTON (Reuters) -  Intel Corp  (O:INTC) chose the Oval Office as its backdrop to announce a $7 billion investment in a new Arizona semiconductor factory a...,president Donald Trump will meet with Intel Corp (NASDAQ:INTC) chief executive Brian Krzanich on Wednesday afternoon the white,0.0
2017-03-13,13,3,2017,35.90999984741211,-0.012104501930645939,0.0516,0.7003,Intel to buy Israel's Mobileye for about $15.3 bn in cash | Intel's $15 billion purchase of Mobileye shakes up driverless car sector | Intel closes 2% lower after agreeing $15.3 billion deal to buy Mobileye,Investing.com - Intel (NASDAQ:INTC) said Monday it has agreed to buy Mobileye (NYSE:MBLY) in a deal that values the Israeli firm at about $15.3 bn.The U.S. computer processor maker... | By Tova Cohen Ari Rabinovitch and Paul Lienert JERUSALEM/DETROIT (Reuters) -  Intel Corp  (O:INTC) agreed to buy Israeli autonomous vehicle technology firm Mobileye (N:MBLY) for... | Investing.com Â Intel (NASDAQ:INTC) closed lower on Monday after the U.S. chip giant agreed to buy Israeli driverless technology firm Mobileye (NYSE:MBLY) for $15.3...,Investing.com - Intel (NASDAQ:INTC) has agreed to buy mobileye (NYSE:MBLY) in a deal that values the Israeli firm at about $1,0.0
2017-05-16,16,5,2017,35.630001068115234,-0.007797236994893875,0.0,0.4588,Delphi joins self-driving alliance with BMW Intel | AMD +7% on report that Intel will license its graphics chips | AMD declines comment on Intel license report; unveils 'Epyc' server chip,By Paul Lienert DETROIT (Reuters) - German automaker BMW AG U.S. chipmaker  Intel Corp  (NASDAQ:INTC) and parts maker Delphi Automotive PLC on Tuesday said they would collaborate... | Advanced Micro Devices (NASDAQ:AMD) has climbed to up 7% out of today's open after a report in tech site Fudzilla says it's confirming that Intel (INTC -0.3%) is licensing AMD's... | As expected Advanced Micro Devices (AMD +11.7%) declined comment on a Fudzilla report that said Intel (NASDAQ:INTC) would license AMD's graphics technology saying it hasn't...,BMW AG U.S. chipmaker Intel Corp (NASDAQ:INTC) and parts maker Delphi Automotive PLC said they would collaborate... | Advanced Micro Devices (AMD +11.7%) declined,0.0
2017-05-17,17,5,2017,35.81999969482422,0.005332546197395649,-0.4215,0.0,Report: Intel denies story of license deal with AMD,Intel (INTC -2.2%) has thrown cold water on the report that it would license graphics technology from AMD with a straight-up denial.    AMD (whose stock fell 12.2% today) had...,Intel has thrown cold water on the report that it would license graphics technology from AMD with ,0.0
2017-05-22,22,5,2017,35.400001525878906,-0.01172524211400261,0.4215,0.128,Hopes for Intel deal fade again for AMD,Citi analyst Christopher Danely doesn't think Intel (INTC +0.7%) will strike a GPU licensing deal with Sell-rated Advanced Micro Devices (AMD -3.6%) in the future. Danely advises...,analyst Christopher Danely doesn't think Intel will strike a deal with AMD .,1.0
2017-05-30,30,5,2017,36.2599983215332,0.024293693745340628,0.0772,0.2732,Intel announces new Core X processors to challenge AMD,Intel (NASDAQ:INTC) announces a new line of Core X desktop processors at Computex in Taipei. The Core X line starts at the lower end with a Core i5 update and tops out with the...,the Core X line starts at the lower end with a Core i5 update ,0.0
2017-06-01,1,6,2017,36.11000061035156,-0.004136726920159983,0.0,0.4215,Intel talks autonomous driving future | Intel MLB sign virtual realty streaming deal for Samsung headsets,"Intel (INTC -0.4%) predicts the new ""passenger economy"" will grow to $7T by 2050 as autonomous vehicles go mainstream.     The company predicts that mobility-as-a-service will... | Intel (NASDAQ:INTC) announces a three-year deal with Major League Baseball that will live stream one game per week through the Intel True VR app available through Samsung...","INTC predicts the new ""passenger economy"" will grow to $7T by 2050 . the company",1.0
2017-06-09,9,6,2017,36.47999954223633,0.010246439369449911,-0.1027,-0.1027,Intel warns Qualcomm Microsoft on x86 architecture emulation,Intel (NASDAQ:INTC) has a new blog post that seems to warn Qualcomm (NASDAQ:QCOM) about using chips with IntelÂs x86 emulation in Windows (NASDAQ:MSFT) 10 PCs without...,Intel has a new blog post that seems to warn Qualcomm about using chips with Intels,0.0
2017-06-12,12,6,2017,35.709999084472656,-0.02110746895356097,0.0,0.3612,Intel announces new VR partners processor pre-order schedule,Intel (NASDAQ:INTC) announces new virtual reality partnerships with Ready At Dawn and ESL and reveals the pre-order and shipment schedule for the forthcoming Core...,Intel announces new virtual reality partnerships with Ready at Dawn and ESL . pre-order,1.0
2017-06-21,21,6,2017,34.86000061035156,-0.023802814223277013,0.296,-0.128,BofAML downgrades Intel on AMD Epyc reveal; shares down 1.6% | After McDonald's exit IOC and Intel forge Olympic tie-up to 2024,Bank of America Merrill Lynch (NYSE:BAC) downgrades Intel (NASDAQ:INTC) from Buy to Neutral and lowers the price target from $42 to $38 after yesterdayÂs Advanced... | ZURICH (Reuters) - The International Olympic Committee will partner with Intel (O:INTC) through 2024 the IOC said on Wednesday bringing in the U.S. technology group after...,bank of America Merrill Lynch downgrades Intel (NASDAQ:INTC) from Buy to Neutral and lowers the,0.0
2017-06-26,26,6,2017,34.189998626708984,-0.01921979265380802,0.0,0.2023,EU court seen ruling on Intel antitrust case next year: judge,By Foo Yun Chee PARIS (Reuters) - Europe's top court is likely to rule on Intel's (O:INTC) appeal against a record 1.06 billion euro ($1.19 billion) EU antitrust fine...,euro's top court likely to rule on a record 1.06 billion euro fine .,0.0
2017-06-27,27,6,2017,34.06999969482422,-0.0035097670870049003,0.5106,0.0,Samsung tops Intel in chip sales for first time,Samsung (KS:005930) (OTC:SSNLF OTC:SSNNF) chip sales will surpass those of Intel (NASDAQ:INTC) this quarter for the first time according to Financial Times.              ...,KS:005930 chip sales will surpass those of Intel (NASDAQ:INTC),1.0
2017-07-05,5,7,2017,33.459999084472656,-0.017904332721324634,-0.5423,0.7184,Intel loses some CPU market to AMD cuts 140 jobs due to IoT closures,The PassMark benchmarking utility shows Advanced Micro Devices (NASDAQ:AMD) CPU gaining some market share from competitor Intel (NASDAQ:INTC)  according to ZDNet.         ...,Advanced Micro Devices (NASDAQ:AMD) CPU gains market share from competitor Intel (NASDAQ,1.0
2017-07-12,12,7,2017,33.91999816894531,0.013747731531950969,0.0,0.4215,Hilliard Lyons upgrades Intel to Long-Term Buy,Hilliard Lyons upgrades Intel (NASDAQ:INTC) to Long-Term Buy from Buy with a $41 price target.               Analyst Stephen Turner cites IntelÂs mature market...,analyst Stephen Turner cites Intel's mature market...,1.0
2017-07-27,27,7,2017,34.75,0.024469394925102916,0.34,0.4404,Intel lifts forecasts as driverless tech AI add to PC gains,By Ismail Shakil (Reuters) - Chipmaker  Intel Corp  (NASDAQ:INTC) raised its full-year revenue and profit forecasts on higher expectations for its mainstay personal computer...,chipmaker Intel Corp (NASDAQ:INTC) raised its full-year revenue and profit forecast,1.0
2017-08-08,8,8,2017,36.43000030517578,0.04834533252304407,0.6705,0.3182,Intel further extends Mobileye offer to mop up outstanding stock,FRANKFURT (Reuters) - Computer chip maker  Intel Corp  (O:INTC) has further extended its offer to buy out remaining shareholders of Mobileye NV (N:MBLY) after securing 84 percent...,Intel has extended its offer to buy out remaining shareholders of mobileye NV (N:,1.0
2017-08-10,10,8,2017,36.59000015258789,0.004391980402739026,-0.34,0.2732,Intel launching processors to combat AMD | Microsoft and Intel announce new enterprise blockchain technology | Toyota Intel others to form auto big data consortium,Intel (NASDAQ:INTC) plans to launch the 12-core Core i9-7920X gaming and PC processor later this month with 14- 16- and 18-core models coming in September to compete with... | Microsoft (NASDAQ:MSFT) and Intel (NASDAQ:INTC) announce Coco Framework a simplified enterprise blockchain technology.               Coco Framework simplifies the... | (Reuters) - Toyota Motor Corp (T:7203) chipmaker  Intel Corp  (O:INTC) and other technology and auto companies are forming a consortium to create an ecosystem for big data used...,the 12-core Core i9-7920X gaming and PC processor will be launched later this month . the chipset is forming a consortium to create an ecosystem,0.0
2017-08-15,15,8,2017,36.34000015258789,-0.00683246785890812,0.0,-0.25,C-suite reacts to Charlottesville,The chief executives of Merck (NYSE:MRK)  Under Armour  (NYSE:UAA) and Intel (NASDAQ:INTC) have all resigned from President Trump's American Manufacturing Council in reaction to...,chief executives of Merck (NYSE:MRK) under armour and Intel (NASDAQ:,0.0
2017-08-28,28,8,2017,34.66999816894531,-0.04595492505862442,0.0,0.25,Intel launches new AI-focused VPU,Intel (NASDAQ:INTC) announces the new Movidius Myriad X vision processing unit which advances deep learning and AI vision-based devices from VR headsets to drones to smart...,movidius Myriad X vision processing unit advances deep learning and AI vision-based,1.0
2017-08-29,29,8,2017,34.650001525878906,-0.0005767708140324013,0.0,0.0,Intel announces new family of workstation processors,Intel (NASDAQ:INTC) announces the Xeon W family of workstation class processors.               The Xeon W processors replace the E5-1600 series Apple (NASDAQ:AAPL) used in...,Xeon W processors replace the E5-1600 series Apple (NASDAQ:AA,1.0
2017-09-25,25,9,2017,37.18000030517578,0.07301583457095395,0.0,0.4939,AMD Nvidia fall after Intel processor reveal,Shares of Advanced Micro Devices (AMD -3.3%) and Nvidia (NVDA -3.9%) down this afternoon following IntelÂs (INTC -0.3%) desktop processor reveal this morning.        ...,Shares of Advanced Micro Devices (AMD) and Nvidia (NVDA),1.0
2017-09-26,26,9,2017,37.15999984741211,-0.0005379359225257119,0.0,0.0,Bloomberg: Tesla replacing Nvidia with Intel for infotainment components,Tesla (NASDAQ:TSLA) plans to switch from Nvidia (NASDAQ:NVDA) to Intel (NASDAQ:INTC) for infotainment components according to Bloomberg sources.                  The...,NASDAQ:TSLA plans to switch from Nvidia (NASDAQ:NVDA) to,1.0
2017-10-04,4,10,2017,39.380001068115234,0.05974169079168412,-0.3818,0.296,Technology - Top Gainers / Losers as of 2:55 pm,Gainers: DYSL +18%. MTBC +17%. I +16%. VNET +14%. SMSI +12%.Losers: SQNS -37%. SHOP -11%. VERI -11%. IDT -9%. VJET -7%. Now read: Intelsat And Intel (NASDAQ:INTC) Join Forces To...,"DYSL +18%, MTBC +16%, VNET +14%",1.0
2017-10-11,11,10,2017,39.650001525878906,0.006856283657703743,0.0,0.3612,Intel launches AI tool to catch financial crimes,Intel (NASDAQ:INTC) launches the Intel Saffron Anti-Money Laundering Advisor that uses AI to detect financial crimes like money laundering.               Saffron uses...,Intel launches the Intel Saffron Anti-Money Laundering Advisor .,0.0
2017-10-17,17,10,2017,39.7599983215332,0.0027741939828804796,0.0,0.0,Intel will ship neural network processor this year,Intel (NASDAQ:INTC) announces the company will ship silicon for neural network processing by the end of 2017.                  The Intel Nervana Neural Network Processor...,the company will ship silicon for neural network processing by the end of 2017 . the Intel Nerv,1.0
2017-10-19,19,10,2017,40.25,0.012323986397188014,0.0,0.4215,Intel launches developer kit for Alexa integration,Intel (NASDAQ:INTC) announces the Intel Speech Enabling Developer Kit that allows third-party developers an easier path to incorporating AmazonÂs (NASDAQ:AMZN) Alexa....,the Intel Speech Enabling Developer Kit allows third-party developers an easier path to incorporating,1.0
2017-10-23,23,10,2017,40.43000030517578,0.00447205727144806,0.0,0.25,Citi Research reiterates Sell rating for AMD on Intel competition,Citi Research reiterates its Sell rating for Advanced Micro Devices (NASDAQ:AMD) and a $5 price target. Analyst Christopher Danely writes that IntelÂs (NASDAQ:INTC) new CPUs...,Citi Research reiterates its Sell rating for Advanced Micro Devices (NASDAQ:AMD) and,1.0
2017-10-26,26,10,2017,40.77999877929688,0.008656900110789678,0.4939,0.8316,What to watch for in Intel's aftermarket report | Intel lifts full-year forecasts on data center strength,Consensus estimates expect Intel (NASDAQ:INTC) to report $15.73B in revenue which would be down 0.3% on last yearÂs quarter and $0.80 (flat) EPS for Q3. FY17... | By Laharee Chatterjee (Reuters) -  Intel Corp  (O:INTC) the world's largest computer chipmaker raised its full-year revenue and profit forecasts helped by strong growth in...,Consensus estimates expect Intel (NASDAQ:INTC) to report $15.73B in revenue which would be down,1.0
2017-10-27,27,10,2017,41.34999847412109,0.01397743285646147,0.6369,0.7096,Tech on track for best day since election,Major post-earnings gains for the likes of Amazon (NASDAQ:AMZN) Microsoft (NASDAQ:MSFT) Google (NASDAQ:GOOGL) Intel (NASDAQ:INTC) have combined with a 3.5% rise for Apple...,major post-earnings gains for the likes of amazon (NASDAQ:AMZ,1.0
2017-11-02,2,11,2017,46.709999084472656,0.12962517069271784,0.0,-0.1027,Qualcomm sues Apple for breach of software license contract,(Reuters) -  Qualcomm Inc  (O:QCOM) has sued Apple Inc (O:AAPL) alleging that it violated a software license contract to benefit rival chipmaker  Intel Corp  (O:INTC) for making...,Qualcomm has sued Apple Inc (O:QCOM) alleging it violated a software,0.0
2017-11-08,8,11,2017,46.77999877929688,0.0014986019309835008,0.0,0.5106,Intel CEO: Tech rally unrelated to Trump,"The Trump administration has little to do with the impressive rally in technology stocks according to Intel (NASDAQ:INTC) CEO Brian Krzanich.""I don't believe people look at...",the Trump administration has little to do with the impressive rally in technology stocks . I don',0.0
2017-11-09,9,11,2017,46.70000076293945,-0.0017100901762492349,0.0,0.4767,Intel hires AMD's chief architect of Radeon,Intel (NASDAQ:INTC) announces appointing Raja Koduri as chief architect and SVP of the new Core and Visual Computing Group effective in early December.          Koduri...,appoints Raja Koduri as chief architect and SVP of the new,0.0
2017-11-16,16,11,2017,45.459999084472656,-0.0265524980344507,0.296,0.6124,Intel announces Dec. 18 redemption of securities,Intel (NASDAQ:INTC) announces issuing a notice of redemption to redeem all its outstanding 2.95% Junior Subordinated Convertible Debentures due 2035.                  The...,Intel announces redemption to redeem all its outstanding 2.95% junior subordinated convertible,0.0
2017-11-17,17,11,2017,45.650001525878906,0.004179552248850582,0.0,0.0,Fast Company: Apple and Intel working together on 5G modem,Fast Company sources say Apple (NASDAQ:AAPL) and Intel (NASDAQ:INTC) engineers are working together on 5G wireless broadband tech that could go into future iPhones.        ...,sources say apple (NASDAQ:AAPL) and Intel are working together on 5G wireless broadband,0.0
2017-11-22,22,11,2017,44.93999862670898,-0.015553184565994638,-0.2263,-0.3182,Intel confirms chips vulnerable to remote hacking,Intel (NASDAQ:INTC) confirms that some of its new chips have a remote hacking vulnerability.               Hackers who have access to a network could exploit holes in the...,some of its chips have a remote hacking vulnerability . hackers who have access to ,0.0
2017-11-27,27,11,2017,44.75,-0.004227828938918932,0.0,0.5994,GE Healthcare and Intel announce expanded partnership,GE Healthcare (NYSE:GE) and Intel (NASDAQ:INTC) announce an expanded partnership for enhancing patient care through edge and cloud solutions while reducing costs.               GE...,GE Healthcare (NYSE:GE) and Intel (NASDAQ:INTC) announce an expanded,0.0
2017-12-05,5,12,2017,44.4900016784668,-0.005810018358283875,0.0,0.0,Intuit acquires time scheduling company for $340M,Intuit  (NASDAQ:INTU) acquires time tracking and scheduling company TSheets for $340M in cash and other consideration.               Intel (NASDAQ:INTC) says over 12K...,intuit (NASDAQ:INTU) acquires time tracking and scheduling company TS,0.0
2017-12-26,26,12,2017,46.70000076293945,0.049674061611516995,-0.3182,0.0,Intel loses semi lead for first time in 25 years,Intel (NASDAQ:INTC) will fall into second place in the semiconductor market for the first time in 25 years according to Nikkei Asian Review.               SamsungÂs...,Intel will fall into second place in the semiconductor market for the first time in 25 years .,0.0
2018-01-02,2,1,2018,46.15999984741211,-0.011563188580413941,0.0,0.5267,Nasdaq surges to start year,One-percent and higher advances in Apple (NASDAQ:AAPL) Google (NASDAQ:GOOGL) Facebook (NASDAQ:FB) Intel (NASDAQ:INTC) and Cisco are leading an early 1.2% gain for the Nasdaq....,one-percent and higher advances in apple (NASDAQ:AAPL) Google and Facebook (,0.0
2018-01-03,3,1,2018,46.84999847412109,0.014947977231149379,-0.4588,-0.0,AMD: Processor exploit is 'near-zero' risk to its chips | AMD +6.7% on Intel chip flaw report | Intel responds to security flaw report; INTC trims losses AMD cuts gains | ARM Holdings working with Intel AMD on processor exploit issue,Now AMD is picking up a bit in after-hours trading up 1% after it's issued a statement breaking with Intel's (NASDAQ:INTC) take on today's processor-flaw issue and says the... | Intel (NASDAQ:INTC) and AMD (NASDAQ:AMD) shares moving after a report from The Register alleging an Intel processor chip security flaw forced redesigns of Linux and Windows... | Intel (NASDAQ:INTC) is bouncing back and trimming today's losses now down just 4% after responding to reports alleging a security flaw in its processor chips caused kernel... | ARM Holdings (OTCPK:SFTBY) says it's working with Intel (NASDAQ:INTC) and AMD on mitigation of the exploits reported for certain high-end chips according to Reuters.    The...,ARM Holdings (OTCPK:SFTBY) says it's working with Intel (NASDAQ:INTC) and AMD on mitigation of the exploits reported for certain high-end chips according to Reuters . AMD is trading up 1%,0.0
2018-01-04,4,1,2018,45.2599983215332,-0.0339381046824615,-0.1779,-0.2023,Intel shares fall as investors worry about costs of chip flaw | Tech giants scurry to patch chip flaws; Intel -2.6%,By Jim Finkle and Stephen Nellis (Reuters. -  Intel Corp  (NASDAQ:INTC) shares fell nearly 2 percent on Thursday as investors worried about the potential financial liability and... | The Intel (NASDAQ:INTC) chip flaw reported yesterday traces back to two bugs and involves several tech giants.               The bugs nicknamed Meltdown and Spectre make...,the bugs nicknamed Meltdown and Spectre make...,0.0
2018-01-09,9,1,2018,44.7400016784668,-0.01148909991936542,0.34,0.2023,Intel unveils security updates self-driving car,Following last week's disclosure of massive security vulnerabilities Intel (NASDAQ:INTC) said it will form a new cybersecurity group and expects to issue processor updates by the...,Intel (NASDAQ:INTC) will form a new cybersecurity group . it expects,0.0
2018-01-11,11,1,2018,42.5,-0.05006708972800289,0.0,0.0,Intel shows off 'flying car' at CES,"Calling it ""essentially a flying car"" Intel (NASDAQ:INTC) capped its keynote address at this year's CES by letting an 18-rotor air taxi fly across the stage.That marks the first...",an 18-rotor air taxi fly across the stage at this year's CES ,1.0
2018-01-12,12,1,2018,43.40999984741211,0.021411761115579075,0.0,0.34,Intel botches patch for chip flaw,Intel (NASDAQ:INTC) is quietly advising some customers to hold off installing patches that address new security flaws affecting virtually all of its processors WSJ reports.It...,Intel is quietly advising some customers to hold off installing patches that address new security flaws,0.0
2018-01-17,17,1,2018,43.13999938964844,-0.006219775598081845,-0.296,-0.1779,Lawmaker probes scope of Spectre and Meltdown | Intel: Problem in patches for Spectre Meltdown extends to newer chips,California Representative Jerry McNerney has written to the chief executives of Intel (NASDAQ:INTC) Arm Holdings (NASDAQ:ARMH) and Advanced Micro Devices (NASDAQ:AMD) to explain... | By Stephen Nellis (Reuters) - Data center computers with Intel Corp's (O:INTC) newer chips might reboot more often than normal because of problems with the patches issued to...,California Rep. Jerry McNerney has written to the chief executives of Intel (NASDAQ:INTC) arm Holdings,1.0
