Date,day,month,year,Close Before,Before_change,SA_T,SA_S,Title,Content,summary,Label
2015-01-16,16,1,2015,74.05000305175781,-0.02923434403809011,0.0,0.5574,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Friday as gains in the Oil & Gas Producers Mining and Industrial Metals & Mining sectors led shares higher. At the...,gains in the oil & gas Producers and industrial metals & mining sectors led shares,1.0
2015-01-21,21,1,2015,76.23999786376953,0.029574540469377242,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Wednesday as gains in the Mobile Telecommunications Oil & Gas Producers and Industrial Metals & Mining sectors led...,stocks were higher after the close on Wednesday as gains in the mobile telecommunications industry led,1.0
2015-01-22,22,1,2015,76.73999786376953,0.006558237329615801,0.0,0.7964,Australia stocks higher at close of trade | U.K. stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Thursday as gains in the Resources Energy and Metals & Mining sectors led shares higher. At the close in Sydney... | Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Construction & Materials and Financial Services sectors led shares...,Investing.com  u.k. stocks were higher after the close on Thursday as gains in the Resources Energy and Metal,1.0
2015-01-29,29,1,2015,76.23999786376953,-0.006515507087811123,-0.296,-0.5994,U.K. stocks lower at close of trade,Investing.com Â U.K. stocks were lower after the close on Thursday as losses in the Oil Equipment Services & Distribution Oil & Gas Producers and Industrial Metals & Mining...,stocks in the oil equipment services & distribution oil & gas producers and industrial metals ,0.0
2015-02-03,3,2,2015,74.98999786376953,-0.016395593324039393,0.0,0.6908,Australia stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Tuesday as gains in the Energy Resources and Metals & Mining sectors led shares higher. At the close in...,stocks were higher after the close on Tuesday as gains in the energy resources and metals &,1.0
2015-02-04,4,2,2015,75.4000015258789,0.005467444643140418,-0.296,-0.0772,Australia stocks higher at close of trade | U.K. stocks lower at close of trade,Investing.com Â Australia stocks were higher after the close on Wednesday as gains in the Metals & Mining Materials and Resources sectors led shares higher. At the close in... | Investing.com Â U.K. stocks were lower after the close on Wednesday as losses in the Oil Equipment Services & Distribution Industrial Metals & Mining and Oil & Gas Producers...,Investing.com  u.k. stocks were lower after the close on Wednesday as losses in the metals &,1.0
2015-02-05,5,2,2015,75.62999725341797,0.0030503411523157276,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the General Industrials Fixed Line Telecommunications and Industrial Metals & Mining sectors led...,gains in the general industrials fixed line Telecommunications and Industrial Metals & Mining sectors,0.0
2015-02-09,9,2,2015,74.47000122070312,-0.01533777700438066,-0.296,-0.5994,Australia stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Monday as losses in the Gold Telecommunication Services and Metals & Mining sectors led shares lower. At the close...,losses in the gold Telecommunication Services and Metals & Mining sectors led shares lower .,1.0
2015-02-13,13,2,2015,76.2300033569336,0.023633706289522438,0.0,0.7184,Australia stocks higher at close of trade | U.K. stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Friday as gains in the Metals & Mining Resources and Materials sectors led shares higher. At the close in Sydney... | Investing.com Â U.K. stocks were higher after the close on Friday as gains in the Mining Industrial Metals & Mining and Pharmaceuticals & Biotechnology sectors led shares...,Investing.com  u.k. stocks were higher after the close on Friday as gains in the Mining Industrial Metals,0.0
2015-02-19,19,2,2015,76.70999908447266,0.0062966772451991115,-0.5267,-0.6705,Australia stocks lower at close of trade | U.K. stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Thursday as losses in the Australian Real Estate Investment Trust Metals & Mining and Resources sectors led shares... | Investing.com Â U.K. stocks were lower after the close on Thursday as losses in the Oil Equipment Services & Distribution Oil & Gas Producers and Industrial Metals & Mining...,Investing.com  u.k. stocks were lower after the close on Thursday as losses in the oil equipment services ,1.0
2015-02-20,20,2,2015,79.41999816894531,0.0353278466538427,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Friday as gains in the Industrial Metals & Mining Mobile Telecommunications and Technology Hardware & Equipment sectors...,stocks were higher after the close on Friday as gains in the industrial metals & mining mobile,0.0
2015-02-24,24,2,2015,78.83999633789062,-0.007302969584825236,0.0,0.5574,Australia stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Tuesday as gains in the Metals & Mining Materials and Resources sectors led shares higher. At the close in...,stocks were higher after the close on Tuesday as gains in the metals & mining materials and,1.0
2015-02-25,25,2,2015,78.44999694824219,-0.004946720037593444,0.0,0.5574,Australia stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Wednesday as gains in the Gold Materials and Metals & Mining sectors led shares higher. At the close in Sydney...,stocks were higher after the close on Wednesday as gains in the gold materials and metals &,1.0
2015-02-26,26,2,2015,79.55999755859375,0.014149147909895854,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Household Goods & Home Construction and Food & Drug Retailers...,stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining House,0.0
2015-03-03,3,3,2015,79.75,0.0023881655007129687,0.3612,0.4939,Australia stocks lower at close of trade | Barclays gives information to U.S. precious metals probe,Investing.com Â Australia stocks were lower after the close on Tuesday as losses in the Gold Utilities and Metals & Mining sectors led shares lower. At the close in Sydney the... | By Jan Harvey LONDON (Reuters) -  Barclays  (LONDON:BARC) has been providing information to an investigation into precious metals by the U.S. Department of Justice (DoJ) the bank...,stocks were lower after the close in Sydney on Tuesday . losses in the gold Utilities and Metals & Mining sectors led,1.0
2015-03-04,4,3,2015,79.5999984741211,-0.0018808968762245026,-0.296,-0.5994,Australia stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Wednesday as losses in the Metals & Mining Materials and Consumer Staples sectors led shares lower. At the close...,losses in the Metals & Mining Materials and Consumer Staples sectors led shares lower,1.0
2015-03-06,6,3,2015,81.20999908447266,0.02022613870872103,-0.296,-0.5994,Australia stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Friday as losses in the Gold Metals & Mining and Resources sectors led shares lower. At the close in Australia...,losses in the gold metals & mining and Resources sectors led shares lower . at the,0.0
2015-03-09,9,3,2015,80.01000213623047,-0.014776467944470517,0.128,-0.4939,Alcoa to buy titanium supplier RTI to boost aerospace business | U.K. stocks lower at close of trade,By Nick Carey CHICAGO (Reuters) -  Alcoa  Inc (NYSE:AA) agreed to pay $1.3 billion to acquire titanium supplier RTI International Metals Inc the metals company's latest... | Investing.com Â U.K. stocks were lower after the close on Monday as losses in the Construction & Materials Industrial Metals & Mining and Tobacco sectors led shares lower. At...,alcoa agreed to pay $1.3 billion to acquire titanium supplier RTI International Metals Inc the metals company's latest...,0.0
2015-03-11,11,3,2015,77.55000305175781,-0.03074614446683921,-0.296,-0.5994,Australia stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Wednesday as losses in the Metals & Mining Resources and Materials sectors led shares lower. At the close in...,losses in the metals & mining Resources and Materials sectors led shares lower . at the,1.0
2015-03-12,12,3,2015,77.56999969482422,0.0002578548327465402,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Pharmaceuticals & Biotechnology and Construction & Materials...,stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Pharmaceutical,1.0
2015-03-13,13,3,2015,78.93000030517578,0.017532559181411278,-0.5267,-0.8316,Australia stocks lower at close of trade | U.K. stocks lower at close of trade,Investing.com Â Australia stocks were lower after the close on Friday as losses in the Information Technology Metals & Mining and Materials sectors led shares lower. At the... | Investing.com Â U.K. stocks were lower after the close on Friday as losses in the Oil Equipment Services & Distribution Mining and Industrial Metals & Mining sectors led shares...,Investing.com  u.k. stocks were lower after the close on Friday as losses in the information technology metals,0.0
2015-03-18,18,3,2015,79.36000061035156,0.005447869042356723,0.0,0.6808,Australia stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Wednesday as gains in the Health Care Metals & Mining and Telecommunication Services sectors led shares...,stocks were higher after the close on Wednesday as gains in the health care metals & mining,1.0
2015-03-19,19,3,2015,80.91000366210938,0.019531288304395877,0.0,0.34,U.K. stocks higher at close of trade,Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Oil Equipment Services & Distribution and Automobiles & Parts...,stocks were higher after the close on Thursday as gains in the Industrial Metals & Mining Oil,1.0
2015-03-24,24,3,2015,84.43000030517578,0.043505085697021606,0.0,0.5574,Australia stocks higher at close of trade,Investing.com Â Australia stocks were higher after the close on Tuesday as gains in the Gold Metals & Mining and Materials sectors led shares higher. At the close in Australia...,stocks were higher after the close on Tuesday as gains in the gold metals & mining and,0.0
2015-03-25,25,3,2015,85.30999755859375,0.010422802916465468,0.296,-0.25,Shares in Worthington Industries plummet amid layoff announcement,Investing.com -- Shares in Worthington Industries one of the nation's largest metal manufacturing companies plunged nearly 10% on Wednesday amid disappointing quarterly...,shares in worthington Industries plunged nearly 10% on Wednesday amid disappointing quarterly...,0.0
2015-03-26,26,3,2015,82.91999816894531,-0.028015466628127705,0.128,-0.5994,India stocks lower at close of trade; S&P CNX Nifty down 2.21%,Investing.com Â India stocks were lower after the close on Thursday as losses in the S&P BSE IT S&P BSE Bankex and S&P BSE Metals sectors led shares lower. At the close in NSE...,losses in the S&P BSE IT sector led shares down . shares in the ,1.0
2015-03-27,27,3,2015,83.01000213623047,0.0010854313708712482,0.0,0.5574,Peru stocks higher at close of trade; Lima Stock Exchange General up 0.01%,Investing.com Â Peru stocks were higher after the close on Friday as gains in the Lima Assorted Food & Beverage and Non-Metal Minerals sectors led shares higher. At the close in...,shares in the Lima assorted food & beverage and Non-Metal Mineral,1.0
2015-03-31,31,3,2015,83.19999694824219,0.0022888183004732277,0.0,0.802,Peru stocks higher at close of trade; Lima Stock Exchange General up 0.36% | Australia stocks higher at close of trade; S&P/ASX 200 up 0.78%,Investing.com Â Peru stocks were higher after the close on Tuesday as gains in the Food & Beverage Non-Metal Minerals and Industrials sectors led shares higher. At the close in... | Investing.com Â Australia stocks were higher after the close on Tuesday as gains in the Metals & Mining Resources and Materials sectors led shares higher. At the close in...,Investing.com  Peru stocks were higher after the close on Tuesday . gains in the Food & Beverage Non-,0.0
2015-04-01,1,4,2015,82.22000122070312,-0.011778795234195782,-0.296,-0.0772,U.K. stocks higher at close of trade; FTSE 100 up 0.54% | Australia stocks lower at close of trade; S&P/ASX 200 down 0.52%,Investing.com Â U.K. stocks were higher after the close on Wednesday as gains in the Industrial Metals & Mining Tobacco and Oil & Gas Producers sectors led shares higher. At the... | Investing.com Â Australia stocks were lower after the close on Wednesday as losses in the Gold Metals & Mining and Resources sectors led shares lower. At the close in Australia...,Investing.com  u.k. stocks were higher after the close on Wednesday . losses in the gold metals &,0.0
2015-04-07,7,4,2015,82.44000244140625,0.0026757628002531675,0.4019,0.5574,India stocks higher at close of trade; S&P CNX Nifty up 0.17%,Investing.com Â India stocks were higher after the close on Tuesday as gains in the S&P BSE Metals S&P BSE IPO and S&P BSE Power sectors led shares higher. At the close in NSE...,india stocks were higher after the close on Tuesday . gains in the S&P BSE,0.0
2015-04-08,8,4,2015,82.31999969482422,-0.0014556373487170093,0.128,-0.0772,India stocks higher at close of trade; S&P CNX Nifty up 0.62% | Peru stocks lower at close of trade; Lima Stock Exchange General down 0.59%,Investing.com Â India stocks were higher after the close on Wednesday as gains in the S&P BSE IT S&P BSE Teck and S&P BSE Metals sectors led shares higher. At the close in NSE... | Investing.com Â Peru stocks were lower after the close on Wednesday as losses in the Food & Beverage Non-Metal Minerals and Industrials sectors led shares lower. At the close in...,Investing.com  Peru stocks were lower after the close on Wednesday . losses in the Food & Beverage Non-Metal,0.0
2015-04-09,9,4,2015,82.27999877929688,-0.0004859197725417541,0.128,-0.0772,Australia stocks lower at close of trade; S&P/ASX 200 down 0.48% | India stocks higher at close of trade; S&P CNX Nifty up 0.73%,Investing.com Â Australia stocks were lower after the close on Thursday as losses in the Gold Metals & Mining and Resources sectors led shares lower. At the close in Australia... | Investing.com Â India stocks were higher after the close on Thursday as gains in the S&P BSE Bankex S&P BSE Metals and S&P BSE IPO sectors led shares higher. At the close in...,Investing.com  India stocks were higher after the close on Thursday . losses in the gold metals & mining and Resources sectors led,0.0
2015-04-10,10,4,2015,82.16999816894531,-0.0013369058335382933,0.4019,0.8625,Peru stocks higher at close of trade; Lima Stock Exchange General up 0.50% | U.K. stocks higher at close of trade; FTSE 100 up 1.06% | India stocks mixed at close of trade; S&P CNX Nifty up 0.02%,Investing.com Â Peru stocks were higher after the close on Friday as gains in the Mining Banking & Financials and Non-Metal Minerals sectors led shares higher. At the close in... | Investing.com Â U.K. stocks were higher after the close on Friday as gains in the Industrial Metals & Mining Tobacco and Household Goods & Home Construction sectors led shares... | Investing.com Â India stocks were mixed after the close on Friday as gains in the S&P BSE Realty S&P BSE Metals and S&P BSE Public Sector Undertakings sectors led shares higher...,Investing.com  u.k. stocks were higher after the close on Friday as gains in the mining banking & financials and Non-Metal Minerals sectors led shares higher . gains in,1.0
2015-04-13,13,4,2015,82.04000091552734,-0.0015820525290834997,-0.5267,-0.8316,Australia stocks lower at close of trade; S&P/ASX 200 down 0.10% | U.K. stocks lower at close of trade; FTSE 100 down 0.36%,Investing.com Â Australia stocks were lower after the close on Monday as losses in the Metals & Mining Materials and Resources sectors led shares lower. At the close in... | Investing.com Â U.K. stocks were lower after the close on Monday as losses in the Food & Drug Retailers Industrial Metals & Mining and Mining sectors led shares lower. At the...,Investing.com  u.k. stocks were lower after the close on Monday as losses in the metals & mining,1.0
2015-04-14,14,4,2015,83.01000213623047,0.011823515478770918,-0.296,-0.5994,Australia stocks lower at close of trade; S&P/ASX 200 down 0.31%,Investing.com Â Australia stocks were lower after the close on Tuesday as losses in the Gold Consumer Staples and Metals & Mining sectors led shares lower. At the close in...,losses in the Gold Consumer Staples and Metals & Mining sectors led shares lower,0.0
2015-04-16,16,4,2015,82.70999908447266,-0.0036140590776695403,0.0,0.5574,Australia stocks higher at close of trade; S&P/ASX 200 up 0.60%,Investing.com Â Australia stocks were higher after the close on Thursday as gains in the Gold Metals & Mining and Resources sectors led shares higher. At the close in Australia...,stocks were higher after the close on Thursday as gains in the gold metals & mining and,0.0
2015-04-17,17,4,2015,82.30999755859375,-0.004836193087976892,-0.5267,-0.8316,U.K. stocks lower at close of trade; FTSE 100 down 0.93% | Peru stocks lower at close of trade; Lima Stock Exchange General down 0.71%,Investing.com Â U.K. stocks were lower after the close on Friday as losses in the Industrial Metals & Mining Automobiles & Parts and Industrial Engineering sectors led shares... | Investing.com Â Peru stocks were lower after the close on Friday as losses in the Non-Metal Minerals Industrials and Food & Beverages sectors led shares lower. At the close in...,Investing.com  u.k. stocks were lower after the close on Friday as losses in the industrial metals ,1.0
2015-04-21,21,4,2015,83.08999633789062,0.00947635527192947,-0.296,0.2732,Australia stocks higher at close of trade; S&P/ASX 200 up 0.59% | Turkey stocks higher at close of trade; BIST 100 up 2.40% | Peru stocks lower at close of trade; Lima Stock Exchange General down 0.25%,Investing.com Â Australia stocks were higher after the close on Tuesday as gains in the Metals & Mining IT and Materials sectors led shares higher. At the close in Australia... | Investing.com Â Turkey stocks were higher after the close on Tuesday as gains in the Chemical Petroleum & Plastic Banking and Metal Products & Machinery sectors led shares... | Investing.com Â Peru stocks were lower after the close on Tuesday as losses in the Food & Beverages Industrials and Non-Metal Minerals sectors led shares lower. At the close in...,Investing.com  Turkey stocks were higher after the close on Tuesday . losses in the Food & Beverages Industrials and Non-Metal Minerals sectors led shares lower .,1.0
2015-04-22,22,4,2015,83.62000274658203,0.006378702997363206,-0.296,-0.0772,U.K. stocks lower at close of trade; FTSE 100 down 0.49% | Peru stocks higher at close of trade; Lima Stock Exchange General up 0.44%,Investing.com Â U.K. stocks were lower after the close on Wednesday as losses in the Food & Drug Retailers Industrial Metals & Mining and Forestry & Paper sectors led shares... | Investing.com Â Peru stocks were higher after the close on Wednesday as gains in the Lima Assorted Non-Metal Minerals and Mining sectors led shares higher. At the close in Lima...,losses in the Food & Drug Retailers Industrial Metals & Mining and Forestry & Paper sectors led shares higher .,0.0
2015-04-23,23,4,2015,84.62999725341797,0.01207838404283268,0.0,0.7184,Australia stocks higher at close of trade; S&P/ASX 200 up 0.13% | U.K. stocks higher at close of trade; FTSE 100 up 0.36%,Investing.com Â Australia stocks were higher after the close on Thursday as gains in the Metals & Mining Resources and Materials sectors led shares higher. At the... | Investing.com Â U.K. stocks were higher after the close on Thursday as gains in the Mining Oil Equipment Services & Distribution and Industrial Metals & Mining sectors led shares...,Investing.com  u.k. stocks were higher after the close on Thursday as gains in the metals ,0.0
2015-04-24,24,4,2015,82.41000366210938,-0.02623175780877074,-0.296,0.2023,Australia stocks higher at close of trade; S&P/ASX 200 up 1.51% | Peru stocks lower at close of trade; Lima Stock Exchange General down 0.03%,Investing.com Â Australia stocks were higher after the close on Friday as gains in the Metals & Mining Resources and Energy sectors led shares higher. At the close in Australia... | Investing.com Â Peru stocks were lower after the close on Friday as losses in the Agriculture Non-Metal Minerals and Electricity sectors led shares lower. At the close in Lima...,Investing.com  Peru stocks were lower after the close on Friday . losses in the agriculture non-metal minerals and,0.0
2015-04-27,27,4,2015,81.52999877929688,-0.010678374514101696,0.0,0.8957,Peru stocks higher at close of trade; Lima Stock Exchange General up 0.85% | Turkey stocks higher at close of trade; BIST 100 up 0.99% | Australia stocks higher at close of trade; S&P/ASX 200 up 0.83%,Investing.com Â Peru stocks were higher after the close on Monday as gains in the Non-Metal Minerals Industrials and Lima Assorted sectors led shares higher. At the close in... | Investing.com Â Turkey stocks were higher after the close on Monday as gains in the Banking Basic Metals and Real Estate Investments sectors led shares higher. At the close in... | Investing.com Â Australia stocks were higher after the close on Monday as gains in the Metals & Mining Resources and Materials sectors led shares higher. At the close in...,Investing.com  Turkey stocks were higher after the close on Monday . gains in the Non-Metal Minerals Industrials and Lima Assorted sectors led shares higher .,0.0
2015-04-28,28,4,2015,81.91000366210938,0.004660920992298534,-0.296,-0.0772,Turkey stocks lower at close of trade; BIST 100 down 0.22% | Peru stocks higher at close of trade; Lima Stock Exchange General up 0.26%,Investing.com Â Turkey stocks were lower after the close on Tuesday as losses in the Real Estate Investments Metal Products & Machinery and Transport sectors led shares... | Investing.com Â Peru stocks were higher after the close on Tuesday as gains in the Agriculture Non-Metal Minerals and Industrials sectors led shares higher. At the close in...,Investing.com  Turkey stocks were lower after the close on Tuesday as losses in the Real Estate Investments Metal Products ,0.0
2015-04-29,29,4,2015,80.68000030517578,-0.015016521815913175,-0.5267,-0.6369,Peru stocks higher at close of trade; Lima Stock Exchange General up 0.15% | Turkey stocks lower at close of trade; BIST 100 down 0.27% | U.K. stocks lower at close of trade; FTSE 100 down 1.20%,Investing.com Â Peru stocks were higher after the close on Wednesday as gains in the Non-Metal Minerals Mining and Industrials sectors led shares higher. At the close in Lima... | Investing.com Â Turkey stocks were lower after the close on Wednesday as losses in the Leasing & Factoring Basic Metals and Food & Beverages sectors led shares lower. At the... | Investing.com Â U.K. stocks were lower after the close on Wednesday as losses in the Construction & Materials Automobiles & Parts and Industrial Metals & Mining sectors led...,Investing.com  u.k. stocks were lower after the close on Wednesday as losses in the construction & Materials Automobiles & Parts and Industrials sectors led shares higher ,0.0
